"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 4001"
"MaxRank: 5000"
"NStudiesReturned: 1000"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
4466,"Completed","The study consists of two arms (PHARM and PEER) designed to educate participants about three vaccine-preventable diseases (zoster, pneumonia, and influenza) and vaccination. PHARM will consist of a 60-minute presentation about the three vaccine-preventable diseases and their vaccinations delivered by a pharmacist, featuring a didactic lecture and discussion supplemented by video clips of community members discussing their experiences around vaccination, as well as physicians underscoring the importance of vaccination. PEER will consist of a 60-minute small-group session led by a peer educator which includes scripted roleplaying exercises designed to reinforce learnings pertaining to these three vaccine-preventable diseases and their vaccinations. The components of these interventions will be designed to address specific barriers to vaccination identified by literature search and our prior work in the area of community-based vaccine education. Both arms will focus primarily on pneumococcal disease and zoster but will include limited content on influenza because participants are likely to have questions about how the flu and its vaccination differ from pneumococcal diseases and zoster. The study will be implemented in an older, predominantly African-American (AA) population, consistent with our prior work in this area.","Infectious Disease|Pneumonia, Bacterial|Influenza|Zoster; Herpes","Accepts Healthy Volunteers","Interventional","October 10, 2017","August 31, 2019","Pharmacist-led Intervention (PHARM)|Peer-led Intervention (PEER)","Behavioral|Behavioral","Not Applicable","All",,"50 Years","Prevention","Parallel Assignment","United States","Randomized","335","0|0","0|0"
4467,"Completed","This is a phase II, randomized, double-blind, active-controlled study to evaluate the safety, immunogenicity, and effect on infant immune responses of a single dose of Tetanus diphtheria acellular pertussis vaccine (Tdap) in pregnant women in Mali. 200 healthy pregnant women, ages 18 through 39 years, inclusive, who meet all eligibility criteria will be randomly allocated in a 2:1 ratio to receive either Tdap (BOOSTRIX) or Tetanus diphtheria toxoid (Td) at 14 0/7 weeks through 26 6/7 weeks estimated Gestational Age (GA). For the fetuses of pregnant subjects, GA will be established by ultrasound, whenever possible, in combination with date of last menstrual period (LMP), when available, and fundal height. Study duration is 21 months: approximately 2 months in the start-up period, 6 months enrolling subjects, and 13 months (3-7 months while pregnant and 6 months postpartum) from last subject vaccinated until she and her infant complete follow-up. The primary objectives of this study are: 1) to assess the safety and tolerability of a single 0.5 mL intramuscular injection of BOOSTRIX in pregnant women; 2) to assess the safety of a single maternal BOOSTRIX vaccination on the fetus and infant; 3) to assess the level of Pertussis Toxin (PT) antibody at birth among infants whose mothers received a single dose of BOOSTRIX or Td while pregnant.","Clostridium Difficile Immunisation|Diphtheria|Diphtheria Immunisation|Pertussis|Tetanus|Tetanus Immunisation","Accepts Healthy Volunteers","Interventional","January 24, 2019","July 1, 2020","Tetanus and Diphtheria Toxoids Adsorbed|Tetanus toxoid, reduced diphtheria toxoid and acellular pertussis vaccine adsorbed onto aluminum hydroxide","Biological|Biological","Phase 2","Female","39 Years","18 Years","Prevention","Parallel Assignment","Mali","Randomized","399",,
4468,"Completed","Trachoma is a blinding disease caused by ocular strains of Chlamydia trachomatis. The Carter Center and Proctor Foundation have been jointly conducting trachoma research in the Goncha Siso Enese woreda of Amhara for the past 8 years, through a series of clinical trials. We have found that repeated mass administration of oral azithromycin can greatly reduce the prevalence of trachoma, but mass antibiotics have been unable thus far to eliminate infection. The World Health Organization recommends not only antibiotics for control of trachoma, but an entire SAFE strategy (Surgery for in-turned eyelids, Antibiotics, Facial hygiene promotion, and Environmental improvements such as latrines and water points). Trachoma is more common in villages and households with poor access to water and latrines, so improving the public health infrastructure is thought to be important for limiting transmission of trachoma. However, there is very little evidence to support the efficacy of installing new water points for trachoma. There has been only one previous attempt to study the role of hand dug well installation for trachoma control, and this study, conducted in Niger, found that installing wells was not effective. We now propose a project to improve the public health infrastructure of Goncha Siso Enese woreda by helping with the construction of water points (e.g., hand-dug wells) and providing hygiene education, in order to determine whether improving access to water and hygiene information will be effective for control of trachoma and soil-transmitted helminths.","Trachoma","Accepts Healthy Volunteers","Interventional","April 2014","May 2017","instruction in soap-making and hygiene education","Behavioral","Not Applicable","All",,,"Prevention","Parallel Assignment","Ethiopia","Randomized","4068",,
4469,"Completed","To study whether fluoroquinolone (trovafloxacin or levofloxacin), added to standard treatment, could reduce the high mortality and complication rates in Staphylococcus aureus bacteremia.","Staphylococcus Aureus|Bacteremia|Endocarditis|Sepsis","No","Observational","January 1999","August 2002","trovafloxacin and levofloxacin","Drug",,"All",,"18 Years",,,"Finland",,"430",,
4470,"Recruiting","Background:||Most people with tuberculosis (TB) feel better after starting treatment. But for some people, the opposite happens. They may feel better at first, but then suddenly get worse. This is a paradoxical reaction. Researchers want to better understand what causes this reaction and what happens after someone has it.||Objective:||To learn about paradoxical reactions to TB treatment.||Eligibility:||Adults 18 and older diagnosed with confirmed or suspected TB and currently on treatment for at least 2 weeks, with or without signs/symptoms of a paradoxical inflammatory reaction.||Design:||Participants will be screened with a physical exam and medical history. They will give blood and urine samples.||Eligible participants will visit the NIH Clinical Center 3 times over 6 to 18 months. Each visit will take 7 hours to complete; visits may be scheduled over more than 1 day. Participants may have more visits if their TB symptoms change.||Participants will give blood, urine, and sputum samples. They will have adverse event assessments. They will have 2 to 3 positron emission tomography/computed tomography (PET/CT) scans. PET/CT scans make pictures of the inside of the body. For this, participants will lie on a table that slides into a donut-shaped scanner. They will get a small amount of radioactive dye through an IV, which is a small plastic tube placed in a vein in the arm using a needle.||Participants may have optional apheresis. For this, blood is taken from a needle in one arm. White blood cells are separated from the rest of the blood. The rest of the blood is returned through a needle in the other arm.","Tuberculosis","No","Observational","December 20, 2019","April 30, 2025",,,,"All",,"18 Years",,,"United States",,"70",,
4471,"Recruiting","Phase 1b/2a, double-blind, randomized, placebo-controlled, single and multiple ascending dose study to evaluate the safety, tolerability and phage recovery profile of AP-PA02 multi-bacteriophage therapeutic candidate administered by inhalation in subjects with cystic fibrosis and chronic pulmonary Pseudomonas aeruginosa (PA) infection.","Cystic Fibrosis|Pseudomonas Aeruginosa|Pseudomonas|Lung Infection|Lung Infection Pseudomonal","No","Interventional","December 22, 2020","March 2022","AP-PA02|Placebo","Biological|Other","Phase 1|Phase 2","All",,"18 Years","Treatment","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States","Randomized","48",,
4472,"Completed","The purpose of this study is to evaluate the effects of stopping preventive therapy for DMAC in HIV-positive patients who (1) have been treated for DMAC for at least 12 months and are now free of any signs of DMAC for at least 16 weeks, and (2) have improved immune systems (CD4 cell counts greater than or equal to 100 cells/mm3) due to anti-HIV drug therapy.||DMAC is a serious and sometimes life-threatening infection that usually affects only HIV-positive patients with CD4 cell counts (cells of the immune system that fight infection) less than 50 cells/mm3. It is recommended that people who are likely to get DMAC be placed on preventive medications which help reduce the risk of infection. New anti-HIV combination drug therapies can increase CD4 cell counts and can reduce the level of HIV in the blood. When CD4 counts are increased, risk of DMAC infection is less. This study examines whether it is possible to stop preventive therapy for DMAC when CD4 counts are high without placing individuals at risk for getting DMAC again.","Mycobacterium Avium-Intracellulare Infection|HIV Infections","No","Observational",,,,,,"All",,"13 Years",,,"United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States",,"50",,
4473,"Enrolling by invitation","The reported incidence of uveitis is 52 persons per year per 100,000 population, with a greater incidence estimated in developing countries, including Indonesia. Uveitis has challenges in diagnosis and therapy, due to the existence of an immunological privilege mechanism, so it is not easy to obtain diagnostic markers or provide appropriate therapy. In uveitis, a work-up examination looking for signs in the entire body or systemic disease is often conducted.||Up until today, establishing the diagnosis of tuberculosis (TB)-associated uveitis is still a challenge. From histopathological studies, TB germs are difficult to find. Wreblowski et al. found that paucibacillary conditions also made TB bacteria difficult to find by PCR and tuberculin test results were also not completely reliable. The development of IGRA (Interferon-Gamma Release Assay) assays, such as QuantiFERON-Gold TB (QFT) has been investigated. Our previous study found that IGRA-positive uveitis patients with type 1 IFN gene expression score >5.61 were more likely to have active TB uveitis. In addition, serum C1q examination also showed an inverse correlation with this score.||Regarding therapy, until now corticosteroids and cycloplegics are the mainstay treatment for uveitis. However, appropriate administration of anti-infective drugs is necessary in cases of infection. Inflammation in TB-associated uveitis is thought to be the result of the immune response that occurs as a result of paucibacillary TB infection. Examinations can be redundant and problematic. Determination of therapy is also a dilemma because it is difficult to determine the right patient candidate for administration of anti-tuberculosis therapy (ATT). The protocol of ATT administration itself has not been standardized so it often follows the extra pulmonary TB protocol and there has been no reliable clinical trial research on ATT administration in patients with suspected TB uveitis yet no TB microorganisms are found directly in the eyes or other organs.||On this basis, the investigators planned a prospective randomized clinical trial study that involve idiopathic uveitis patients with positive IGRA test, to assess the effectivity of ATT compared to oral steroids. In addition, this study can also be used as a basis for validation of type 1 IFN scores and serum C1q as diagnostic/prognostic biomarkers in cases of TB-associated uveitis.","Tuberculous Uveitis","No","Interventional","July 27, 2021","June 2024","Anti Tuberculosis Drug|Prednisone tablet","Drug|Drug","Phase 2","All",,"18 Years","Treatment","Parallel Assignment","Indonesia","Randomized","80",,
4474,"Completed","Background: The incidence of postinfectious irritable bowel syndrome (PI-IBS) was reported to be in the range of 5-30%, but limited number of long-term follow-up results.||Objective: To investigate the long term clinical course of PI-IBS after Shigellosis.||Setting: A Shigellosis outbreak in a tertiary referral hospital with about 2,000 employees in Korea at 2001.||Patients: A Shigella-exposed cohort of 124 hospital employees who had been infected by Shigella sonnei due to contaminated food in the employee-cafeteria in Gangnam Severance Hospital, Seoul, Korea, at December 2001. A control cohort of age and sex-matched, non-infected 105 contemporary hospital employees.||Measurements: Questionnaire survey for bowel symptoms at 1, 3, 5, 8 and 10 years after outbreak.","Shigella Sonnei Infection","Accepts Healthy Volunteers","Observational","December 2001","July 2015","Shigella sonnei infection","Other",,"All","80 Years","20 Years",,,,,"229",,
4475,"Completed","The purpose of this study is to determine the lopinavir levels in blood of HIV and TB infected children (3-15kg) when given lopinavir/ritonavir in a 1:1 ratio with rifampicin containing TB regimen and its safety.","Acquired Immunodeficiency Syndrome|Tuberculosis","No","Interventional","January 2013","December 2016","lopinavir with ritonavir in 1:1 ratio|Lopinavir/ritonavir 4:1","Drug|Drug","Phase 4","All",,,"Treatment","Single Group Assignment","South Africa|South Africa|South Africa|South Africa|South Africa","N/A","96",,
4476,"Terminated","The purpose of this study is to determine whether treatment of H. pylori (an infection of the stomach) improves treatment effectiveness in patients with Parkinson's disease and motor fluctuations.","Parkinson's Disease|Helicobacter Infections|Motor Fluctuations","No","Interventional","January 2008","June 2012","clartihromycin, amoxicillin, and omeprazole|placebo","Drug|Drug","Phase 3","Male",,,"Treatment","Parallel Assignment","United States","Randomized","64","0","0"
4477,"Not yet recruiting","Nosocomial infections are increasing rapidly both internationally and domestically, especially carbapenem-resistant Klebsiella pneumoniae infections. However, there were still lack of evidence about the risk and prognosis in Taiwan. The choice of drug and related sensitivity test was also limited. We would analyze the infection risk, prognosis, and drug sensitivity of Klebsiella pneumoniae and focus on strategy to manage carbapenem-resistant Klebsiella pneumoniae infections.","Klebsiella Pneumoniae Sepsis","No","Observational","May 5, 2020","March 2022",,,,"All","100 Years","21 Years",,,"Taiwan",,"200",,
4478,"Completed","The purpose of this study is to learn whether or not giving a tetanus/diphtheria vaccination (""tetanus shot"") before giving pneumococcal vaccine makes the pneumococcal vaccine more effective without causing too many side effects.","Pneumococcal Infections","Accepts Healthy Volunteers","Interventional","January 2004","March 2005","Tetanus-diphtheria toxoids (Td)|7-valent pneumococcal conjugate vaccine|23-valent polysaccharide vaccine","Biological|Biological|Biological","Phase 1","All","64 Years","50 Years","Prevention","Factorial Assignment","United States","Randomized","30",,
4479,"Completed","The protein ST2 is a member of the interleukin-1 receptor family. Blood concentrations of the soluble isoform of ST2 (sST2) are increased in inflammatory and heart diseases and are considered a prognostic marker in both. The Presage™ST2 assay was recently shown to meet the needs of quality specifications of laboratory medicine. Soluble urokinase plasminogen activator receptor (suPAR) levels reflect inflammation and elevated suPAR levels are found in several infectious diseases and cancer. Both sST2 and suPAR have recently been introduced as sensitive biomarkers for patients with septicemia. Both may be promising or even superior alternatives to currently established sepsis markers leading to an improvement of outcome in patients with septicemia. However, a clinical study which clarifies kinetics of values over time/possible correlation with causative pathogen/progress/deterioration of septic patients is urgently needed before these biomarkers can be established in clinical routine.||Primary study objectives To clinically evaluate sST2 and suPAR in patients with bacteremia /septicemia. To correlate results with causative bacterial organisms, response to or failure of antiinfective treatment, severity of clinical status as well as outcome.||To study the kinetics of the test results and to correlate the sST2/suPAR results with other well established infection markers (e.g. C-reactive protein, procalcitonin, blood counts).||Natural endpoints of the study will be patient's death or complete recovery.||This is an explorative study. To meet the objectives both novel biomarkers will be clinically evaluated in a cohort of 500 in-patients with septicemia at the University Hospital Graz. Starting the day a patient's blood culture turned positive the investigators will collect samples every 12h within the first two days and then every 24h.Measurement of sST2 and suPAR values will be done retrospectively. To analyze clinical sensitivity/specificity of the novel biomarkers sST2 and suPAR as prognostic factors for development of bacteremia/septicemia, a second cohort consisting of 250 in-patients will be investigated in a longitudinal matter. Patients without a previous positive blood culture test during the current episode of disease for which blood cultures are ordered by a physician will be included and sST2 and suPAR levels will be determined from samples taken simultaneously with this first blood cultures.","Sepsis|Bacteremia|Fungemia","No","Observational","November 2010","August 2021",,,,"All",,"18 Years",,,"Austria",,"750",,
4480,"Unknown status","This randomized controlled trial conducted in Rakai District, Uganda, has enrolled 997 HIV positive men and 500 men who declined to learn HIV results (regardless of HIV status). The hypotheses are that male circumcision will be acceptable to and safe in both groups and will reduce the rates of STD acquisition in both groups and of HIV acquisition in HIV-negative men.||Enrollment was ended on Dec 12, 2006, following an interim Data Monitoring and Safety Board (DSMB) review of a closed report. At that time the DSMB determined that futility with respect to the female HIV outcome. There was an non-significantly higher rate of HIV acquisition in women partners of HIV+ men in couples who had resumed sex prior to certified post-surgical wound healing. The data indicated significant reductions (~50%) in GUD symptoms among circumcised HIV+ men. The DSMB recommended: 1) that men and women should continue to be followed in complete two year follow up on all, 2) that circumcision for remaining HIV+ intervention arm men and for control arm men who had completed their 2 year follow should continue, contingent on a) revision of the study protocol to add additional post-surgical visits to assess wound healing, b) protocol revision to further strengthen education for both male and female partners on the need to postpone sex until certified wound healing, and c) approval of the revised protocol by the IRBs in both the US and Uganda. 3) An additional follow up visit for women be instituted at 18 months after enrollment. Protocol revision and IRB approvals have been finalized in June, 2007.||The study has also enrolled and is following 3,700 women sexual partners of men enrolled in this study and in a complementary National Institutes of Health (NIH) funded study (U1 AI51171 which is separately registered). The hypotheses are that male circumcision will be acceptable to and safe in women partners, and will reduce the women's acquisition of HIV and STDs such as herpes simplex virus-2 (HSV-2) and human papillomavirus (HPV).","HIV Infections|Sexually Transmitted Diseases|Papillomavirus Infections|Genital Herpes|Gonorrhea|Chlamydia Infections|Syphilis|Bacterial Vaginosis","Accepts Healthy Volunteers","Interventional","August 2003","September 2009","Male circumcision","Procedure","Phase 3","All","49 Years","15 Years","Prevention","Single Group Assignment","Uganda","Randomized","5200",,
4481,"Completed","HIV/Tuberculosis (TB) co-infection have profound effects on the host's immune system. TB is the most common cause of death in patients with HIV worldwide. Rifamycins (such as rifampicin [RIF]) are an important component of TB therapy because of their unique activity. The problem is that most protease inhibitors (PI) and non-nucleoside reverse transcriptase inhibitors (NNRTI) used to treat HIV have significant drug-drug interactions with RIF that can lead to reduced concentrations of these agents with risk of treatment failure or resistance. The non-nucleoside reverse transcriptase inhibitor (NNRTI) efavirenz (EFV) does not present the same significant drug interactions with RIF. EFV-based HIV treatment was tested in patients concomitantly treated with RIF-containing TB therapy, demonstrating that their co-administration can be used safely and effectively. However, the side effect profile of EFV overlaps with the RIF-containing TB regimens and makes the management of treatment toxicities very complex. Integrase inhibitors (INI), such as dolutegravir (DTG), may offer an important alternative to EFV-based therapy in TB coinfected patients. A Phase I drug-drug interaction study was conducted in healthy, HIV-seronegative subjects, and showed that DTG at 50 mg twice daily given together with RIF was well-tolerated and resulted in DTG concentrations similar to those of DTG 50 mg given once daily alone, which is the recommended dose for INI-naive patients. Therefore, ART regimens using DTG 50 mg twice daily may represent a new treatment option for TB-infected patients who require concurrent treatment for HIV infection. This is a Phase III b, randomized, open-label study describing the efficacy and safety of DTG and EFV-containing ART regimens in HIV/TB co-infected patients. This study is designed to assess the antiviral activity of DTG or efavirenz (EFV) ART-containing regimens through 48 weeks. A total of approximately 115 +/-5% subjects will be randomly assigned in a 3:2 ratio to DTG (approximately 69 subjects) and EFV (approximately 46 subjects), respectively. This study will include a Screening Period, a Randomized Phase (Day 1 to 48 weeks plus a 4-week extension), and a DTG Open-label extension (OLE). During the DTG OLE, subjects will be supplied with DTG until it is locally approved and commercially available, the subject no longer derives clinical benefit, or the subject meets a protocol-defined reason for discontinuation, which ever comes first.","Infection, Human Immunodeficiency Virus|HIV Infections","No","Interventional","January 23, 2015","March 6, 2020","DTG 50 mg|EFV 600 mg","Drug|Drug","Phase 3","All",,"18 Years","Treatment","Parallel Assignment","Argentina|Argentina|Brazil|Brazil|Brazil|Brazil|Mexico|Mexico|Mexico|Mexico|Mexico|Peru|Peru|Peru|Peru|Russian Federation|Russian Federation|South Africa|South Africa|South Africa|South Africa|South Africa|South Africa|South Africa|South Africa|Thailand|Thailand|Thailand","Randomized","113","0|0|1|0","5|5|5|2"
4482,"Completed","A three-arm, multi-site clinical evaluation of the ARIES Bordetella Assay for the detection and identification of Bordetella pertussis (B. pertussis) and Bordetella parapertussis (B. parapertussis) nucleic acids in prospectively collected, de-identified, left-over clinical specimens; banked, pre-selected clinical specimens; and contrived specimens.","Bordetella Infections|Bordetella Pertussis Infection|Bordetella Parapertussis Infection","No","Interventional","July 2016","November 14, 2016","ARIES Bordetella Assay","Device","Not Applicable","All",,,"Diagnostic","Parallel Assignment","United States|United States|United States|United States|United States|Canada","Non-Randomized","1052",,
4483,"Completed","Intensive Care Unit (ICU) acquired pneumonia, including ventilator-associated pneumonia, is a frequently occurring health-care associated infection, which causes considerable morbidity, mortality and health care costs. Important pathogens causing ICU pneumonia are Staphylococcus aureus and Pseudomonas aeruginosa. The epidemiology of ICU pneumonia and patient-related and contextual factors is not fully described, but is urgently needed to support the development of effective interventions.","Pneumonia|Pneumonia, Ventilator-Associated|Nosocomial Pneumonia","No","Observational","April 2015","April 30, 2019","Various observed exposure(s) of interest","Other",,"All",,"18 Years",,,"Netherlands",,"2031",,
4484,"Active, not recruiting","A Multicentre, controlled, randomized trial of 3 site (urethra, pharynx and rectum) sampling performed every 3 months (3x3) for Neisseria gonorrhoea (Ng)/Chlamydia trachomatis (Ct) screening (comparator) vs. no screening (intervention).","Neisseria Gonorrhoeae Infection|Chlamydia Trachomatis Infection","Accepts Healthy Volunteers","Interventional","September 21, 2020","November 2022","No Screening","Other","Not Applicable","Male",,"18 Years","Screening","Parallel Assignment","Belgium|Belgium|Belgium|Belgium|Belgium","Randomized","1014",,
4485,"Completed","Out of the 13 identified serogroups of Neisseria meningitidis (Nm) the six serogroups (A, B, C, W, Y and X) are responsible for majority of infections. Presently available vaccines effectively protect against A, B, C, W and Y serogroups; but no vaccine that is protective against serogroup X is available yet.||Serum Institute of India Private Limited (SIIPL) has developed a conjugate vaccine against serogroups A, C, Y, W and X (NmCV-5).||The first-in-human Phase 1 study was among 60 healthy adults in USA did not show no any safety issues.||This phase 2 study is designed to evaluate safety and immunogenicity of the non-adjuvanted and adjuvanted formulations of NmCV-5 in healthy children 12-16 months of age, in comparison with the licensed quadrivalent meningococcal conjugate vaccine (Menactra®).||Both vaccines will be administered in two dose schedule 3 months apart. among vaccine-naïve healthy subjects in Mali. Safety will be assessed by collecting solicited reactions till day 7 post each dose whereas adverse events will be collected throughout the study. Each subject will be followed up for 84 days post each vaccine dose.||The vaccine immunogenicity will measured using a rabbit complement serum bactericidal activity assay (rSBA).","Meningitis, Meningococcal","Accepts Healthy Volunteers","Interventional","November 15, 2017","August 31, 2018","Non-adjuvanted study formulation NmCV-5|Adjuvanted study formulation NmCV-5|Menactra","Biological|Biological|Biological","Phase 2","All","16 Months","12 Months","Prevention","Parallel Assignment","Mali","Randomized","375","1|1|0|0|0|1","1|1|0|0|0|1"
4486,"Recruiting","This is a randomized controlled trial to assess the clinical and microbiological impacts of FMT in combination with Bezlotoxumab (bezlo) compared to FMT in combination with placebo in patients with both inflammatory bowel disease (IBD) a and clostridium difficile infection (CDI). The investigators will prospectively enroll up to 150 IBD-CDI patients from 4 tertiary care FMT referral centers. Patients will be randomized 1:1 to either receive FMT in combination with Bezlo of FMT and a placebo infusion. Donor stool from healthy donors will be obtained from OpenBiome. OpenBiome is a nonprofit 501(c)(3) organization that provides hospitals with screened, filtered, and frozen material ready for clinical use. Patients will be enrolled and followed prospectively for 3 months post therapy. Stool and blood samples as well as clinical data will be collected at baseline, week 1, 8 and 12.","Inflammatory Bowel Diseases|Clostridium Difficile Infection","No","Interventional","January 1, 2020","December 30, 2023","Bezlotoxumab|Placebo|Fecal Microbiota Transplantation","Drug|Drug|Drug","Phase 2","All",,"18 Years","Treatment","Parallel Assignment","United States","Randomized","120",,
4487,"Recruiting","The purpose of this study is to see if stool transplant performed by colonoscopy is effective at treating recurrent Clostridium difficile (C. diff) infection of the colon. During the procedure a stool sample is taken from a healthy donor (usually family member or close friend) and transplanted directly into the colon of the patient with C. diff infection. The goal of this experimental procedure (called fecal microbiota transplantation) is to replenish the good bacteria in the colon that can help prevent C. diff infection from coming back after treatment.","Clostridium Difficile Infection Recurrence|Clostridium Difficile Infection","No","Interventional","January 16, 2014","January 16, 2025","Fecal Microbiota Transplantation","Procedure","Not Applicable","All",,"16 Years","Treatment","Single Group Assignment","United States","N/A","500",,
4488,"Recruiting","This is a Phase II prospective trial to assess the rates of donor engraftment using reduced intensity conditioning (RIC) hematopoietic stem cell transplant (HSCT) and post-transplant cyclophosphamide (PTCy) for patients with primary immune deficiencies (PID), immune dysregulatory syndromes (IDS), and inherited bone marrow failure syndromes (IBMFS).","Primary Immune Deficiency Disorder|Immune Deficiency Disease|Bone Marrow Failure","No","Interventional","February 12, 2020","December 31, 2026","Alemtuzumab|Fludarabine|Melphalan|Low Dose Total Body Irradiation|Cyclophosphamide|Tacrolimus|Mycophenolate Mofetil","Drug|Drug|Drug|Radiation|Drug|Drug|Drug","Phase 2","All","40 Years","4 Months","Treatment","Parallel Assignment","United States","Non-Randomized","27",,
4489,"Completed","The study was to evaluate the safety and and immune response of each of three lots of Novartis Meningococcal C Conjugate Vaccine (MenC-CRM Liquid) when administered to Healthy Toddlers.","Meningococcal Disease|Meningococcal Meningitis","Accepts Healthy Volunteers","Interventional","September 2011","November 2012","MenC-CRM LIQ|MenC-CRM ROS|MenC-CRM EMV","Biological|Biological|Biological","Phase 2","All","23 Months","12 Months","Prevention","Parallel Assignment","Poland|Poland|Poland|Poland|Poland|Poland|Poland|Poland|Poland|Poland|Poland","Randomized","992",,"0|3|2|1"
4490,"Completed","The aim of the study is to further characterize the safety and immunogenicity of Menactra® in the population <2 years of age when administered alone and when the second dose is administered concomitantly with the 4th dose of Pentacel®, a licensed pediatric vaccine.||Primary Objectives:||To evaluate and compare the antibody responses to meningococcal serogroups A, C, Y, and W-135 induced by 2 injections of Menactra® in subjects aged 9 months at the first vaccination visit and 15 to 18 months at the second vaccination visit.|To evaluate and compare the antibody responses to Pertussis (pertussis toxoid [PT], filamentous haemagglutinin [FHA] and pertactin [PRN]) antigens induced by a dose of Pentacel® when administered concomitantly with Menactra® to those elicited by a dose of Pentacel® administered alone.|To evaluate and compare the antibody responses to polyribosylribitol phosphate (PRP), tetanus and diphtheria antigens induced by a dose of Pentacel® when administered concomitantly with Menactra® to those elicited by a dose of Pentacel® alone.||Observational Objectives:||To describe the safety profile (immediate unsolicited AEs within 30 minutes of each trial vaccination, solicited reactions within 7 days of each vaccination, unsolicited AEs within 30 days of each vaccination, and serious adverse events [SAEs] throughout the course of the trial from Day 0 up to Day 30 after the last trial vaccination[s]) in all trial groups|To describe the antibody responses to meningococcal serogroups A, C, Y, and W-135, measured by SBA HC, 30 days after the second Menactra® administration|To describe the antibody responses to Pentacel® (PT, FHA, PRN, FIM, diphtheria, tetanus, polio, PRP) measured by enzyme-linked immunosorbent assay (ELISA), radioimmunoassay (RIA), or functional assays.","Meningitis|Meningococcal Infection|Diphtheria|Tetanus|Pertussis|Haemophilus Influenzae Serotype b (Hib)","Accepts Healthy Volunteers","Interventional","July 2012","September 2015","Meningococcal polysaccharide diphtheria toxoid conjugate|Meningococcal polysaccharide diphtheria toxoid conjugate + Diphtheria and Tetanus Toxoids and Acellular Pertussis Adsorbed|Diphtheria and Tetanus Toxoids and Acellular Pertussis Adsorbed, Inactivated Poliovirus and Haemophilus b Conjugate","Biological|Biological|Biological","Phase 4","All","18 Months","9 Months","Prevention","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|Puerto Rico|Puerto Rico","Randomized","1394",,"13|11|1"
4491,"Completed","Introduction:||Helicobacter pylori has been linked to a variety of gastric and extra gastric diseases. Chronic infection with H. pylori causes histologically evident gastritis in all colonized individuals and is the predominant risk factor for gastric and duodenal ulcers as well as gastric adenocarcinoma. However, increasingly robust experimental and epidemiological evidence suggests that H. pylori may at the same time be beneficial to its carriers, as it efficiently prevents allergic disorders and chronic inflammatory conditions .||Inflammatory bowel disease (IBD) is characterized by chronic, nonspecific intestinal inflammation with an unexplained pathology and an alternating relapsing and remitting clinical progression. IBD is divided into two subtypes: ulcerative colitis (UC) and Crohn's disease (CD). Most studies in the IBD field attribute its etiology to the complex interactions among immune dysfunction, genetic susceptibility of the host, and environmental risk factors.||Since the twenty-first century, improving hygienic conditions and socioeconomic status have reduced the H. pylori infection rate and this trend has concurrently been accompanied by an increased IBD incidence in most countries Numerous studies have reported a lower H. pylori infection rate in patients with CD and/or UC than in non-IBD control individuals. although a small number of studies showed no significant association .Recently, emerging epidemiologic studies and animal experiments revealed an inverse correlation between H. pylori infection and IBD onset, suggesting that H. pylori colonization exerts a special protective effect on autoimmune diseases||observation Cross sectional study will be conducted at assuit university hospitals on all patients with inflammatory disease to detect the prevalence of helicobacter pylori among them .Then the examined patients will be divided in to two group receiving the same medication group A : inflammatory bowel disease patient with H.PYLORI group B: inflammatory bowel disease Patient without H.PYLORI longitudinal study will be conducted to both group to study the clinical outcomes in both group .","Helicobacter Infections","No","Observational","February 1, 2019","February 1, 2021",,,,"All",,,,,"Egypt",,"50",,
