"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 5001"
"MaxRank: 6000"
"NStudiesReturned: 1000"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
5502,"Completed","This study is a small-scale randomized, placebo-controlled factorial trial of two interventions to increase Tetanus, diphtheria and acellular pertussis (Tdap) immunization rates among infant caregivers. Specifically, the trial will compare a full cost vs. $5 Tdap voucher with or without an educational video.","Whooping Cough","Accepts Healthy Volunteers","Interventional","July 2013","March 2015","Full price|$5 off","Other|Other","Early Phase 1","All",,"18 Years","Prevention","Factorial Assignment","United States","Randomized","149",,
5503,"Unknown status","Neuroborreliosis (NB) is the second most frequent manifestation of Lyme disease. Painful meningoradiculitis is the most common neurologic manifestation in adults while facial nerve palsy (FP) and lymphocytic meningitis is predominant in children. FP is a common reason for pediatric consultation and FP due to Lyme borreliosis (LB) represents about 50% of the child's FP in an endemic area.||The action to be taken is not formally defined for a child consulting for FP in a Lyme disease endemic area.||The new recommendations of the High Authority of Health of June 2018 recommend to carry out a blood serology in first intention, in search of a NB in a child consulting for a peripheral facial paralysis. If this is positive, a lumbar puncture will be performed in search of meningitis. In the case of negative serology, a close clinical surveillance and sometimes serological control is necessary, in order to reassess the diagnosis. In adult recommendations, a lumbar puncture is performed first in any patient consulting for facial paralysis in LB endemic area.||The main objective of this study was to describe the clinical and biological characteristics of pediatric NB with FP. Others objectives were to describe the diagnostic and therapeutic behavior of a child consulting at university hospital for a facial nerve palsy, to compare the initial gravity of facial nerve palsy, the duration of the paralysis and sequels depending on the diagnosis and treatment initiated.","Lyme Disease","No","Interventional","May 29, 2019","July 29, 2019","telephonic interview","Other","Not Applicable","All","18 Years",,"Diagnostic","Single Group Assignment","France","N/A","50",,
5504,"Terminated","This study, to be carried out immediately following an emergency, reactive cholera vaccination campaign in Nsanje District, Malawi, will be a cohort study to estimate the safety of killed oral cholera vaccine (OCV), in pregnant women as measured by ShancholTM, on pregnancy outcomes and birth defects. While limited evidence which suggests that the vaccine is safe in pregnant women, this setting will allow investigators to answer this question in a community where more than 100,000 people will receive vaccine with no restrictions on pregnancy status. In past cholera vaccine campaigns including clinical trials, pregnant women were excluded due to lack of safety data. However, in this campaign, the decision by the Ministry of Health is that the benefits of offering vaccine to all individuals regardless of pregnancy status far outweigh any theoretical risk. Here the investigators specifically propose to:||Specific Objective 1: To conduct surveillance of pregnant women to detect adverse pregnancy outcomes within communities in Nsanje District, Malawi that received oral cholera vaccine in a reactive vaccination campaign that started on 30 March 2015. Through household surveying and enrollment of pregnant women with monthly follow-up visits, the investigators will determine the cumulative incidence of adverse pregnancy outcomes among vaccinated and unvaccinated women in Nsanje and Chikwawa Districts, Malawi.||Specific Objective 2: To compare the cumulative incidence of pregnancy loss (miscarriage and stillbirth) of women who received oral cholera vaccine while they were pregnant to women who were vaccinated and became pregnant after the end of the final round of vaccination in Nsanje and Chikwawa Districts, Malawi.||Specific Objective 3: To compare the incidence of newborn malformations in a cohort of infants that had fetal exposure to oral cholera vaccine compared to those without such exposure in Nsanje and Chikwawa Districts, Malawi.","Miscarriage|Stillbirth|Cholera","Accepts Healthy Volunteers","Interventional","June 2015","October 30, 2016","Shanchol","Biological","Not Applicable","Female","49 Years","15 Years","Prevention","Parallel Assignment","United States","Non-Randomized","2758","1|1|0|0","0|0|0|0"
5505,"Completed","This study will determine the effectiveness of a nutraceutical in treating the lingering effects of Lyme Disease after antibiotic treatment.","Post-Lyme Disease Syndrome (PLDS)","No","Interventional","November 29, 2019","March 28, 2021","RLP|Placebo","Dietary Supplement|Other","Phase 2|Phase 3","All","75 Years","12 Years","Treatment","Parallel Assignment","United States","Randomized","100",,
5506,"Completed","To access the effectiveness of Acetogenins in treating Post-Lyme Disease Syndrome (PLDS).","Post-Lyme Disease Syndrome (PLDS)","No","Interventional","July 1, 2019","January 30, 2020","ReaLife+ (RLP)|Inert Brown powder","Dietary Supplement|Other","Phase 1|Phase 2","All",,"18 Years","Treatment","Parallel Assignment","United States","Randomized","30",,
5507,"Recruiting","Lyme arthritis resolves with appropriate antimicrobial treatment in a majority of patients, but 10-20% of patients develop antibiotic-refractory Lyme arthritis with prolonged arthritis symptoms and treatment courses. Excessive up-regulation of the inflammatory process has been shown in patients with antibiotic-refractory Lyme arthritis. The over-expressed pro-inflammatory cell mediators are downstream of NSAID inhibition, which would suggest initial inflammatory inhibition may be beneficial in these patients. While NSAIDs are known to reduce pro-inflammatory cell mediators early in the course of inflammation, research has shown that there are other cytokines that play a role in the healing after inflammation that are also inhibited by NSAIDs, and that NSAID use can delay healing.||It is not known if scheduled NSAID therapy will reduce, increase, or have no effect on the occurrence of refractory Lyme arthritis cases. The hypothesis of the study is that prescribing scheduled NSAIDs at the time of diagnosis of Lyme arthritis can prevent the development of the excessive inflammatory phase and decrease the number of patients with antibiotic-refractory Lyme arthritis, or at least decrease the duration of persistent Lyme arthritis symptoms.||The pilot study design randomizes patients to scheduled NSAIDs, scheduled acetaminophen, or scheduled NSAIDs x 1 week than acetaminophen. Primary outcomes are duration of arthritis symptoms, number of refractory cases, side effects and compliance.","Lyme Arthritis|Lyme Disease|Arthritis","No","Interventional","October 1, 2019","December 31, 2022","Naproxen|Acetaminophen","Drug|Drug","Phase 3","All","17 Years","3 Years","Treatment","Parallel Assignment","United States","Randomized","300",,
5508,"Unknown status","Lyme disease is due to Borrelia burgdorferi sensu lato and is transmitted by a tick vector of the genus Ixodes. One of the clinical forms of this disease in the disseminated phase is the appearance of arthritis, classically mono or oligo-arthritis in the large joints.","Lyme Arthritis","No","Observational","January 20, 2018","January 2019",,,,"All",,"18 Years",,,"France",,"38",,
5509,"Unknown status","The investigators wish to conduct a preliminary study to examine the efficacy of meditation among patients with Post Treatment Lyme Syndrome (PTLDS). Specifically, the investigators will use the breathing, meditation, and stretching techniques common to Kundalini Yoga practice. The investigators plan to assess the degree in which this practice can reduce Post-Treatment Lyme Disease symptoms. Because fatigue and pain are so common among patients with PTLDS, the primary focus of this study will be fatigue and pain. Secondary outcomes will include cognitive complaints, physical and mental functioning, medical utilization, somatic symptoms, and psychopathology.","Post Treatment Lyme Disease Syndrome","No","Interventional","January 2015",,"Kundalini Yoga","Behavioral","Not Applicable","All","65 Years","18 Years","Treatment","Parallel Assignment","United States|United States","Randomized","40",,
5510,"Completed","This study is an inpatient trial to determine the safety, immunogenicity and efficacy of the WRSS1 candidate vaccine in healthy Thai adult volunteers.","Dysentery|Shigella|Diarrhea","Accepts Healthy Volunteers","Interventional","May 2010","December 2011","Part 1/Arm 1 of Study: WRSS1 vaccine|Part 1/Arm 2 of Study: Placebo vaccine|Part 2/Arm 1 of Study: S. sonnei 53G|Part 2/Arm 2 of Study: S. sonnei 53G","Biological|Biological|Biological|Biological","Phase 1|Phase 2","All","40 Years","20 Years","Prevention","Parallel Assignment","Thailand","Randomized","30",,"0|0|0|0"
5511,"Unknown status","Preterm neonates are fragile to infections. Their immune system is immature, yet in France, primary vaccines are injected at two months of age, as in term infants.||Recommendations for vaccinations in infants have changed in France in 2013, suppressing the second injection at three months after birth. Preterm and full-term born infants are now vaccinated at two and four months of age, but no data regarding efficacy in very preterm infants have been registered.||The investigators hypothesize that two vaccine injections (at two and four months) would be less efficient than three injections (two, three and four months) in very preterm-born infants.","Hib Immunisation in Very Preterm-born Infants|Pertussis Immunisation in Very Preterm-born Infants","No","Interventional","January 2014","September 2015","Three vaccine injections DTP-pertussis-Hib|Two vaccine injections DTP-pertussis-Hib","Biological|Biological","Phase 4","All","6 Months",,"Prevention","Parallel Assignment","France|France","Randomized","160",,
5512,"Active, not recruiting","The purpose of this study is to use an existing, unique clinical cohort: the longitudinal cohort of younger (21-40 years) and elderly (>65 years) subjects whose yearly influenza vaccine responses have been studied extensively since 2007, to gain molecular and cellular mechanistic insights into the impaired vaccine responses in the elderly.","Influenza|Hepatitis A|Typhoid|Healthy Adults","Accepts Healthy Volunteers","Interventional","September 19, 2017","December 2022","Fluzone® quadrivalent|Fluzone High Dose|Fluad|Vaqta|Typhim Vi|Vivotif","Biological|Biological|Biological|Biological|Biological|Biological","Phase 4","All",,"18 Years","Basic Science","Parallel Assignment","United States","Randomized","54",,
5513,"Recruiting","The investigators will focus on pretreatment expectations of patients with early Lyme disease manifested as erythema migrans with the aim of assessing the association between pretreatment expectations quantified with a questionnaire and treatment outcome quantified with the presence of post-Lyme symptoms. Furthermore, the investigators will compare the prevalence of nonspecific symptoms among patients and among age-matched controls without a history of Lyme borreliosis.","Erythema Migrans","Accepts Healthy Volunteers","Interventional","June 1, 2018","June 1, 2022","Antibiotics (preferentially oral doxycycline 100 mg bid)","Drug","Not Applicable","All",,"18 Years","Basic Science","Single Group Assignment","Slovenia","Non-Randomized","200",,
5514,"Completed","The aim of the study is to assess safety and immunogenicity of a single dose of Menactra® in support of registration of the vaccine in South Korea.||Primary Objective:||To demonstrate that the seroconversion rate is higher than 60% for serogroups A, C, Y and W-135, 28 days after a single dose of Menactra®.||Secondary objectives:||To demonstrate the superiority of Menactra® versus Adacel® in terms of seroconversion rate for serogroups A, C, Y, and W-135, 28 days after a single dose of vaccine|To describe the safety profile after 1 dose of Menactra® or Adacel® vaccine.|To describe the Serum Bactericidal Assay Using Baby Rabbit (SBA-BR) Complement titers before and 28 days after a single dose of Menactra® or Adacel® vaccine.","Meningitis|Meningococcal Disease","Accepts Healthy Volunteers","Interventional","July 2012","June 2013","Meningococcal (Groups A, C, Y and W-135) Polysaccharide Diphtheria Toxoid Conjugate Vaccine (Menactra®)|Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis Vaccine Adsorbed","Biological|Biological","Phase 3","All","55 Years","11 Years","Prevention","Parallel Assignment","Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of","Randomized","300",,"0|0"
5515,"Completed","This study is part of the post-licensure commitment to evaluate the safety and immunogenicity of Meningo A+C vaccine in healthy Chinese children 2 to 6 years of age.||Primary Objective:||To demonstrate the non-inferiority in terms of seroconversion rate for serogroups A and C, 30 days after a single dose of Sanofi Pasteur Meningococcal (Groups A and C) Polysaccharide Vaccine versus Lanzhou Institute for Biological Products Meningococcal (Groups A and C) Polysaccharide Vaccine.||Secondary Objective:||To describe the immunogenicity for serogroups A and C, 30 days after administration of the study vaccines given as a single dose.|To describe the full reactogenicity profile after administration of the study vaccines given as a single dose.","Meningococcal Disease|Meningitis","Accepts Healthy Volunteers","Interventional","August 2011","November 2012","Meningococcal (Groups A and C) Polysaccharide Vaccine|Meningococcal (Groups A and C) Polysaccharide Vaccine","Biological|Biological","Phase 4","All","6 Years","2 Years","Prevention","Parallel Assignment","China|China","Randomized","666",,"2|1"
5516,"Completed","This aim of the study is to assess post-marketing safety of a single dose of Menactra® vaccine with the intent to support conversion from monitored release to initial registration of Menactra® vaccine in the Philippines.||Primary Objective:||To describe the serious adverse events occurring within 30 days among participants who have received one dose of Menactra® vaccine.","Meningitis|Meningococcal Disease","Accepts Healthy Volunteers","Interventional","December 2010","July 2014","Menactra®: Meningococcal Polysaccharide Diphtheria Toxoid Conjugate|Menactra®: Meningococcal Polysaccharide Diphtheria Toxoid Conjugate|Menactra®: Meningococcal Polysaccharide Diphtheria Toxoid Conjugate","Biological|Biological|Biological","Phase 4","All","55 Years","2 Years","Prevention","Parallel Assignment","Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines|Philippines","Non-Randomized","538",,"0"
5517,"Completed","To further characterize the safety profile of Menactra vaccine and to identify any signals of potentially vaccine-related adverse events (AEs) not detected during pre-licensure studies.","Meningitis|Meningococcal Disease","Accepts Healthy Volunteers","Observational","July 2005","May 2013","None administered in this study","Biological",,"All",,,,,"United States",,"1421",,"16"
5518,"Completed","To further characterize the safety profile of Menactra vaccine and to identify any signals of potentially vaccine-related adverse events (AEs) not detected during pre-licensure studies.","Meningitis|Meningococcal Disease","Accepts Healthy Volunteers","Observational","July 2005","May 2013","None administered in this study","Biological",,"All",,,,,"United States",,"62626",,"273"
5519,"Unknown status","Pneumonia is a major cause of ICU admission, or may complicate ICU course. Among the causative pathogens, Stenotrophomonas Maltophilia is a rare pathogen, but affects usually patients with chronic pulmonary co-morbidities, or with long duration of mechanical ventilation and multiples treatment with broad spectrum antimicrobial therapy. However, there are only a paucity of data regarding epidemiology, impact and outcome of Pneumonia due to Stenotrophomonas Maltophilia in critically ill patients.||Primary objective was to study factors associated with mortality in case of Pneumonia due to Stenotrophomonas Maltophilia. Secondary objectives were to describe factors associated with morbidity of Pneumonia due to Stenotrophomonas Maltophilia (duration of mechanical ventilation, ICU length of stay), and to report the characteristics of critically ill patients presenting Pneumonia due to Stenotrophomonas Maltophilia.","Pneumonia, Ventilator-Associated|Stenotrophomonas Infection|Critical Illness|Pneumonia, Bacterial","No","Observational","January 1, 2017","September 30, 2018",,,,"All",,"18 Years",,,"France|France|France|France",,"300",,
5520,"Completed","The purpose of this randomized trial is to verify if leprosy patients, despite of their classification, can be treated with the same regimen without compromising patient cure and acceptability of the treatment. At present, patients classified as multibacillary leprosy are treated for 12 months with three drugs, and patients classified as paucibacillary leprosy are treated for 6 months with two drugs. The study is going to test a unified regimen for paucibacillary and multibacillary patients by treating leprosy patients with three drugs for 6 doses.","Leprosy","No","Interventional","February 2007","December 31, 2016","PB 6 doses - Rifampicin and Dapsone|PB 6 doses - Rifampicin, Clofazimine and Dapsone|MB 12 doses - Rifampicin, Clofazimine and Dapsone|MB 6 doses - Rifampicin, Clofazimine and Dapsone","Drug|Drug|Drug|Drug","Phase 4","All","65 Years","6 Years","Treatment","Parallel Assignment","Brazil|Brazil","Randomized","859",,
5521,"Completed","Streptococcus pneumoniae are bacteria which normally live in the upper respiratory tract of humans. However, these bacteria can also cause severe infectious diseases such as pneumonia, septicemia and meningitis. Elderly subjects are especially vulnerable to these infections, and the diseases can result in death. The currently available licensed Streptococcus pneumoniae vaccine is recommended for prevention of pneumococcal diseases in individuals over the age of 65. However, the antibody level elicited by this vaccine, is not always satisfactory in elderly people. To overcome the problem, GlaxoSmithKline Biologicals is currently developing candidate vaccines that are hoped to work better than the currently available vaccines. As a first step in this development, the present study is being conducted in order to evaluate the immune response to the currently marketed vaccine.","Streptococcus Pneumoniae Vaccines","Accepts Healthy Volunteers","Interventional","October 2003","February 2005","Pneumovax 23™","Biological","Phase 2","All",,"65 Years","Prevention","Single Group Assignment","Sweden|Sweden|Sweden|Sweden|Sweden","Non-Randomized","1198",,
5522,"Recruiting","The study consists of two arms: 1) intervention group using eggs as supplementary food given from 2nd trimester of pregnancy to birth, and 2) observational group of pregnant mothers. it aims to assess the effectiveness of improving dietary quality during pregnancy on the epigenetic and stunting related outcomes (growth and development) in infants, who will be followed up until 24 months old","Weight Gain|Anemia, Iron Deficiency|Birth Weight|Birth Length|Child Development|Zinc Deficiency|Folate Deficiency|B12 Deficiency Vitamin|Amino Acid Deficiency|Mineral Deficiency|Vitamin A Deficiency|Fatty Acid Deficiency|Parasite Infestation|E. Coli Infection|Salmonella Infections|Shigella Infection|Protozoan Infections","Accepts Healthy Volunteers","Interventional","February 12, 2021","March 2024","Egg intervention","Dietary Supplement","Not Applicable","Female","40 Years","18 Years","Prevention","Parallel Assignment","Indonesia","Randomized","653",,
5523,"Completed","The purpose of the study is to see if new methods can be used to determine why Multidrug Therapy (MDT), used to cure leprosy patients effectively for twenty years, is not as effective against Leprosy in the Philippines. Researchers do not know how people get infected with leprosy or what causes the disease to relapse after cure with adequate MDT. Blood, skin scrapings, nasal swabs and biopsies, will be collected from leprosy patients to perform tests related to the detection of the disease and the germ. The tests will be used to find out if the bacteria in the body are related to the bacteria found in other patients or contacts. This will help the researchers to know where these bacteria come from, and to see how they spread. Other tests will be performed to see if the bacteria can be killed by two common medicines given to leprosy patients. Study participants will include individuals age 18 and older presenting to Leonard Wood Memorial for the diagnosis and/or relapse of leprosy.","Leprosy","No","Observational","April 2006","December 2010",,,,"All",,"18 Years",,,"Philippines",,"310",,
5524,"Completed","The purpose of this study is to determine what factors contribute to the continued incidence of leprosy in Colombia. Study participants will include volunteering and consenting individuals, older than 4 years of age, representing three study groups:||healthy persons with no known contact with leprosy patients|patients reporting at Instituto Colombiano de Medicina Tropical-CES and Impresa Social del Estado Sanatorio Agua de Dios with a new diagnosis of leprosy or relapse of leprosy|household contacts of leprosy patients described in group 2. Blood, nasal swabs, slit skin smears, and biopsies will be taken from the volunteers to learn the strains of leprosy-causing bacteria in the area, the immune responses (body's response to disease) in local residents against the bacteria, and the pattern of leprosy transmission. Individuals will participate in this study for 1-10 days, and the study will last for 3 years.","Leprosy","Accepts Healthy Volunteers","Observational","April 2006","April 2013",,,,"All","70 Years","18 Years",,,"Colombia|Colombia",,"1554",,
5525,"Unknown status","This study was developed in response to the July, 2013 FDA draft guidance regarding FMT for CDI. The weight of the evidence in the literature suggests that FMT is the most effective treatment for ambulatory outpatients affected by recurrent CDI who fail conventional therapy.||The anticipated benefits to research patients enrolled in this study include resolution of chronic diarrhea, return of bowel habits and nutritional status to normal, and resolution of chronic recurrent CDI.||FMT involves the endoscopic instillation of freshly obtained stool with millions of live bacteria into the recipient's colon by endoscopic lavage. With any endoscopic procedure, there is a risk of perforated viscous. This is very rare, but the risk is increased with severe CDI. The risk of acquisition of communicable enteric or blood borne pathogen appears to be negligible.","Clostridium Difficile","Accepts Healthy Volunteers","Interventional","September 2013","September 2014","Stool","Biological","Not Applicable","All",,"18 Years","Treatment","Single Group Assignment","United States","N/A","10",,
5526,"Recruiting","The objective of this study to evaluate the seroprevalence of anti-bodies against C. difficile toxins A and B and the asymptomatic carriage of C. difficile in IBD patients according to the need and type of immunosuppressive therapy. The ultimate goal is to identify, among IBD patients, those with the highest risk of CDI.","Clostridium Difficile|Inflammatory Bowel Diseases","Accepts Healthy Volunteers","Observational","March 2014","December 2021","Determination of serum anti-toxin Abs for C. difficile","Diagnostic Test",,"All","65 Years","18 Years",,,"Spain",,"500",,
5527,"Completed","The relevance of this research to public health is to make it possible to test for hepatitis C and syphilis at point of care so that people will receive their results immediately instead of requiring people to wait for at least a week to get their test results. This research will make rapid tests for HIV available that can detect HIV infection earlier and are more accurate than current tests available in the United States.","HIV|Hepatitis C|Hepatitis B|Syphilis","Accepts Healthy Volunteers","Interventional","May 2011","August 2014","Rapid tests for HIV, HCV, HBV, and syphilis|HIV/HCV|HIV/syphilis|HIV only","Device|Device|Device|Device","Not Applicable","All",,"18 Years","Screening","Parallel Assignment","United States","Randomized","1200",,
5528,"Recruiting","Rheumatoid arthritis and spondyloarthritis (ankylosing spondylitis and psoriatic arthritis mainly) are chronic inflammatory rheumatism (RIC), frequently onset in young adults. The prevalence is respectively 0.3 to 0.8% and 0.4%. or about 600,000 people. The ""basic"" treatments (DMARDs), essential to control the progression of the disease, are classified into csDMARDs (chemical), the first of which is methotrexate, or bDMARDs (biological). These treatments are immunomodulators and there is an increased risk of severe infection under these therapies. Several vaccinations are therefore recommended by learned societies in patients receiving these treatments, in order to prevent certain infectious risks.In the current pandemic context, the vaccination of these patients against SARS-Cov2 is a major issue in their management and is recommended by the French society of rheumatology. However, many patients express doubts about this vaccination or refuse it. The factors associated with the vaccination will are not known. Better identifying them would make it possible to adapt the information to be given to our patients to promote their adherence.","Rheumatoid Arthritis|Spondyloarthritis",,"Observational","June 1, 2021","August 2, 2021","Non intervention","Other",,"All",,"18 Years",,,"France",,"150",,
5529,"Completed","This study aims to evaluate the efficacy of an intervention designed to reduce STI/HIV incidence by increasing the number of adolescent mothers who re-enroll and remain in school. The objective of the intervention is to have older mentor mothers, who themselves were pregnant adolescents, to mentor younger adolescent mothers. Mentor mothers will provide ongoing psychosocial support, help navigate re-admission to school, and help facilitate access to an existing State-sponsored cash transfer, the child support grant (CSG), in the early postpartum period. Our combination social protection program will enhance resilience of young adolescent mothers to facilitate their return to school and thereby reduce HIV risk. The investigators will evaluate the efficacy of the intervention using a pre-test post-test randomized controlled trial design. Participants in the intervention will receive the Mentoring Adolescent Mothers At School (MAMAS) intervention and standard postpartum care. Those in the control arm will receive standard postpartum care. Additionally, for those participants randomized to the intervention arm, mentor mothers will use participatory visual methods (e.g., photovoice, cell-films, drawings) as part of the intervention itself. Last, among those participants randomized to the intervention arm and who return for their 9-month assessment, the investigators will conduct 20 in-depth interviews to understand the process of resilience development from their perspective.||Primary outcomes:||School outcomes (initial outcomes) HYP 1.1: Program participation will increase school enrollment HYP 1.2: Program participation will increase school engagement||HIV risk outcomes (intermediate outcomes) HYP 2.1: Program participation will reduce number of sexual partners HYP 2.2: Program participation will reduce inconsistent condom use HYP 2.3: Program participation will reduce intimate partner violence HYP 2.4: Program participation will decrease HIV/STI infection HYP 2.5 (for HIV+): Program participation will increase retention in care||Secondary outcomes:||HYP 5: Program participation will increase peer support HYP 6: Program participation will increase familial support HYP 7: Program participation will increase school re-admission HYP 8: Program participation will increase application to the child support grant HYP 9: Program participation will increase receipt of the child support grant","Human Immunodeficiency Virus|Herpes Simplex Type II|Chlamydia|Gonorrhea|Trichomonas Vaginitis","No","Interventional","June 26, 2017","November 30, 2018","Mentoring Adolescent Mothers at School (MAMAS)","Behavioral","Not Applicable","Female","19 Years","14 Years","Prevention","Parallel Assignment","South Africa","Non-Randomized","152",,
5530,"Completed","This is a phase 1, double-blind, randomized clinical trial to evaluate the safety, tolerability, and immunogenicity of single-vial lyophilized ID93 + GLA-SE compared to the two-vial presentation consisting of lyophilized ID93 and liquid GLA-SE administered as two IM injections in healthy adult subjects (aged 18 - 55).","Pulmonary TB","Accepts Healthy Volunteers","Interventional","October 2, 2018","June 15, 2020","ID93 + GLA-SE","Biological","Phase 1","All","55 Years","18 Years","Prevention","Parallel Assignment","United States","Randomized","48",,
5531,"Recruiting","This is a study of the safety and tolerability of oral miransertib (MK-7075) administered to participants at least 2 years of age with Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Alpha (PIK3CA)-related Overgrowth Spectrum (PROS) and Proteus Syndrome (PS).","PIK3CA-Related Overgrowth Spectrum (PROS)/Proteus Syndrome (PS)","No","Interventional","October 12, 2021","August 30, 2025","Miransertib","Drug","Phase 2","All","120 Years","2 Years","Treatment","Single Group Assignment","Australia","N/A","60",,
5532,"Not yet recruiting","Background:||Proteus syndrome is a rare overgrowth disorder. Most people begin to have symptoms between 6 months and 2 years of age. There are very few living adults with this disease. There is also no known treatment for it. Researchers want to see if a new drug can slow down or stop overgrowth in people with Proteus syndrome.||Objective:||The learn if miransertib is a safe and effective treatment for Proteus syndrome.||Eligibility:||People ages 3 and older with Proteus syndrome||Design:||Participants will be screened with a medical checkup. They will answer questions about their medical history and current health. They will have a physical exam with vital signs. They will have an electrocardiogram to measure their heartbeat. They will give blood and urine samples. They will repeat the screening tests during the study.||Participants will take a miransertib pill once a day. They will bring their empty pill bottles with them to the NIH when they visit. If they can t swallow a pill, researchers will try to find other ways for them to take the drug.||Participants will have X-rays, ultrasounds, and imaging scans. Photos may be taken of their feet and other parts of the body that have or develop signs of Proteus syndrome.||Participants will have lung function tests to measure how much and how fast air moves out of their lungs.||Participants will complete surveys about their levels of pain, physical functioning, and quality of life.||Participants may have additional tests performed to assess their individual disease. They may have consultations with other specialists.||Participation lasts about 4 years. Participants will have 20 30 visits at the NIH.||...","Proteus Syndrome","No","Interventional","October 19, 2021","May 1, 2026","Miransertib (ARQ092)","Drug","Phase 2","All",,"3 Years","Treatment","Single Group Assignment","United States","N/A","45",,
5533,"Active, not recruiting","This is an open label, Phase 1/2 study of oral miransertib (MK-7075) administered to participants at least 2 years of age with PIK3CA-related Overgrowth Spectrum (PROS) and Proteus Syndrome (PS) (MOSAIC).","PIK3CA-Related Overgrowth Spectrum (PROS)/Proteus Syndrome","No","Interventional","May 16, 2017","February 11, 2022","Miransertib","Drug","Phase 1|Phase 2","All",,"2 Years","Treatment","Parallel Assignment","United States|United States|United States|United States|United States|United States|Australia|Italy|Italy|Italy|Spain","Non-Randomized","85",,
5534,"Active, not recruiting","Background:||Proteus syndrome (PS) is caused by a mutation in the AKT1 gene. This gene makes a protein that communicates with other proteins in the body to make cells grow. The AKT1 mutation changes chemical signals in the body and causes overgrowth. PS can be fatal. The drug MK-7075 reduces signals from the AKT1 protein. This may reduce or stabilize some of the overgrowth in people with PS. Researchers want to find the best dose of MK-7075 based on its effect on tissues in people with PS.||Objective:||To determine the safety, tolerability, and recommended dose of MK-7075 in people with PS.||Eligibility:||People ages 6 and older with PS||Design:||Participants will be screened with medical history, physical exam, and blood and urine tests.||Participants will take MK-7075 by mouth once daily for up to 12 28-day cycles.||Participants must stay near the NIH Clinical Center (CC) during the whole first cycle, for weekly visits to the CC. For cycle 2, they will have visits every 2 weeks. They will have 1 visit before cycles 3 and 4, and once before every other cycle for cycles 5 11. The final visit will be at the end of cycle 12. Visits may include:||Small skin samples taken.||ECG: Soft electrodes on the skin record heart signals.||Echocardiogram: A small probe held to the chest takes pictures of the heart.||MRI: Participants will lie in a machine that takes pictures of the body.||Joint and mobility function tests.||Participants will complete surveys by phone and in person.||Participants will keep a daily medication and symptom diary.||...","Proteus Syndrome","No","Interventional","November 16, 2015","December 1, 2025","MK-7075 (miransertib)","Drug","Phase 1","All","65 Years","6 Years","Other","Single Group Assignment","United States","N/A","6",,
