"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 6001"
"MaxRank: 7000"
"NStudiesReturned: 1000"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
6454,"Not yet recruiting","The aim of this study is to investigates the effectiveness of antimicrobial breathing system on multidrug-resistant organisms (MDRO).","Bacterial Contamination","No","Interventional","November 2021","July 2022","Silver Knight","Device","Not Applicable","All",,,"Prevention","Crossover Assignment",,"Randomized","200",,
6455,"Completed","This study is designed to determine the safety and immunogenicity of a Rift Valley Fever (RVF) Vaccine","Rift Valley Fever","Accepts Healthy Volunteers","Interventional","June 2004","May 2010","TSI-GSD 200 RVF Vaccine","Biological","Phase 2","All",,"17 Years","Prevention","Single Group Assignment","United States","N/A","278","0","11"
6456,"Completed","The main objectives of this study are: 1) to determine whether various levels of severity of oral candidiasis (thrush) in the child are associated with different levels of speech production, feeding skills, and self-concept, and 2) to assess the effect of the reduction of oral thrush over time on the speech function, feeding skills, and self-concept in HIV-infected patients who already are receiving various antifungal medications for treatment of their thrush (Note: Decisions regarding antifungal therapy are made completely independent from this study).||Children with HIV disease, ages 6-21 years, who have oral thrush are eligible to paricipate in the study. The child and his/her parent will be asked to complete a variety of measures at specific time intervals over approximately one month during visits to the National Institutes of Health for treatment on other protocols. First, a nurse will rate the location and severity of thrush in the child's mouth. Then the parent will complete questionnaires assessing the effect of oral thrush on the child's feeding and speech skills and everyday functioning. Finally, the child will be administered a brief speech and oral-motor evaluation and will complete some questionnaires about how the thrush affects his/her day-to-day activities and self-concept.||The results of this study may help to better understand the cause of expressive language deficits observed in some children with HIV infection. More specifically, it will determine if any speech and feeding problems of HIV-infected children are associated with oral thrush. Learning more about the impact of oral thrush on the speech, feeding, and the self-concept of children with HIV disease may be used for parent and patient education and to develop rehabilitative recommendations to benefit HIV-infected patients with oral thrush.","Candidiasis, Oral|Eating Disorders|HIV Infections|Speech Disorders","No","Observational","August 1995","June 2000",,,,"All",,,,,"United States",,"50",,
6457,"Completed","To determine the prevalence of P. jirovecii in nasopharyngeal aspirations of neonates and infants hospitalized for symptomatic respiratory infection.","Pulmonary Diseases|Fever","No","Observational","January 21, 2019","May 31, 2021",,,,"All","12 Months",,,,"France",,"400",,
6458,"Completed","Invasive pulmonary aspergillosis (IPA) is difficult to diagnose and remains a cause of high morbidity and mortality in critically ill patients in the ICU. Accepted diagnostic protocols for haemato-oncological patients are not applicable for critically ill patients in ICUs. Definitive discrimination between aspergillic colonisation and IPA often depends on the clinical experience of the treating physician, evaluating clinical signs, co-morbidities, and course of the disease. Life saving treatment with the first line antimycotic Voriconazol (Vfend®) can only be initiated after diagnosis of IPA.||In this prospective clinical trial the investigators aim to structure, optimize and fast track the diagnostic pathway of IPA in critically ill patients treated in our ICU-department.","Survival After IPA|Risk Factors for IPA","No","Observational","January 2013","January 2015",,,,"All",,"18 Years",,,"Germany",,"85",,
6459,"Terminated","To evaluate the efficacy and safety of intravenous micafungin for the treatment of patients with proven or probable fungal infections caused by Candida sp. (Fungemia, respiratory mycosis, gastrointestinal mycosis) in adult patients in China.","Candidemia|Candidiasis","No","Interventional","September 26, 2013","August 28, 2015","Micafungin","Drug","Phase 4","All","75 Years","18 Years","Treatment","Single Group Assignment","China|China|China|China|China|China|China|China|China|China|China|China|China|China|China","N/A","59",,
6460,"Completed","This was a study that compared the efficacy and safety of a generic butoconazole nitrate vaginal cream, 2% to Gynazole-1 (butoconazole nitrate) Vaginal Cream, 2% in the treatment of vulvovaginal candidiasis caused by Candida species.","Vulvovaginal Candidiasis","Accepts Healthy Volunteers","Interventional","February 2008","December 2009","Butoconazole Nitrate Vaginal Cream|Placebo|Gynazole 1 vaginal cream","Drug|Drug|Drug","Not Applicable","Female",,"18 Years","Treatment","Parallel Assignment","United States","Randomized","611",,"0|0|0"
6461,"Completed","Evaluate the effectiveness rate of dapsone plus trimethoprim as a therapy for the first episode of Pneumocystis carinii pneumonia (PCP) in AIDS patients. Compare the rates and severity of adverse effects using dapsone versus trimethoprim - sulfamethoxazole (TMP / PurposeX). Establish relative toxicities with regard to suitability for outpatient treatment.","Pneumonia, Pneumocystis Carinii|HIV Infections","No","Interventional",,,"Trimethoprim|Sulfamethoxazole|Dapsone","Drug|Drug|Drug","Not Applicable","All",,"18 Years","Treatment",,"United States","Randomized",,,
6462,"Completed","A prospective, open, post-market study that will enroll male and female subjects diagnosed with foot fungus and at least one of the following conditions: heel cracks, calluses and/or dry feet. The investigation will consist of approximately 48 subjects (considering a 10% drop-out/screening failure rate) fulfilling the eligibility criteria for the study. Each subject will be treated with the study product, BioCool Footcare (footbath), for 3 weeks. The study duration is estimated to 5 months including recruiting, treatment and follow-up period.","Foot Fungus|Tinea|Tinea Pedis|Mycoses|Skin Diseases","No","Interventional","March 3, 2020","June 25, 2020","Biocool Footcare","Device","Not Applicable","All",,"18 Years","Treatment","Single Group Assignment","Sweden|Sweden","N/A","25",,
6463,"Withdrawn","PROMPT: a study of photopheresis for the treatment of erythrodermic mycosis fungoides and Sézary syndrome||For this study, the investigators invite patients suffering from erythrodermic mycosis fungoides (MF) and Sézary syndrome (SS) whose skin symptoms have not responded to other types of treatment prescribed by their doctors (symptoms came back or got worse) as well as patients that never received any treatment.||Patients will be treated with photopheresis every two weeks for the first three months, thereafter once monthly. One treatment cycle consists of 2 day treatment in a row. After 6 months of treatment, treatment can be given every 5 to 8 weeks.||During the photopheresis procedure, the patient's blood is collected into a specialized machine (THERAKOS CELLEX) that separates the white blood cells from the other blood components. The other blood components are returned to the patient and white blood cells are then treated with the drug methoxsalen, which makes them sensitive to ultraviolet light. The treated white blood cells are exposed to ultraviolet A (UVA) irradiation inside the machine, and then returned to the patient.||As photopheresis has been used worldwide for more than 30 years, each hospital has developed their own guidelines (e.g. which patients, frequency, etc). Recently, experts in the field have developed a guidance which will now be tested in this study.","Lymphoma, T-Cell, Cutaneous|Mycosis Fungoides/Sezary Syndrome","No","Interventional","December 1, 2020","June 1, 2026","Methoxsalen|THERAKOS CELLEX Photopheresis System","Drug|Device","Phase 2","All",,"18 Years","Treatment","Single Group Assignment","Switzerland","N/A","0",,
6464,"Recruiting","This phase II trial studies how well ultra low dose radiation therapy works in treating patients with mycosis fungoides. Radiation therapy uses high energy x-rays to kill tumor cells and shrink tumors. Giving ultra low doses of radiation may help control the disease and reduce side effects compared to treatment with higher doses.","Localized Skin Lesion|Mycosis Fungoides","No","Interventional","January 6, 2018","September 30, 2021","Quality-of-Life Assessment|Questionnaire Administration|Radiation Therapy","Other|Other|Radiation","Phase 2","All",,"18 Years","Treatment","Single Group Assignment","United States","N/A","50",,
6465,"Withdrawn","This phase II trial studies how well low dose total skin electron beam radiation therapy and mechlorethamine hydrochloride gel work in treating patients with mycosis fungoides. Total skin electron beam radiation therapy uses high energy x-rays directed at the entire surface of the body to kill cancer cells and shrink tumors. Mechlorethamine hydrochloride gel may help patients in remission of disease, reduction in disease staging, and enhanced quality of life. Giving total skin electron beam radiation therapy and mechlorethamine hydrochloride gel may work better in treating patients with mycosis fungoides.","Mycosis Fungoides","No","Interventional","August 2018","December 2021","Mechlorethamine Hydrochloride Gel|Total Skin Electron Beam Radiation Therapy","Drug|Procedure","Phase 2","All",,"18 Years","Treatment","Single Group Assignment","United States","N/A","0",,
6466,"Completed","This pilot phase II trial studies how well photodynamic therapy works in treating patients with mycosis fungoides that does not respond to treatment. Photodynamic therapy uses a drug, such as aminolevulinic acid hydrochloride, that becomes active when it is exposed to light. The activated drug may kill cancer cells.","Refractory Mycosis Fungoides","No","Interventional","November 13, 2017","August 12, 2020","Aminolevulinic Acid Hydrochloride|Photodynamic Therapy|Quality-of-Life Assessment|Radiation Therapy","Drug|Drug|Other|Radiation","Early Phase 1","All",,"18 Years","Treatment","Single Group Assignment","United States","N/A","11",,
6467,"Unknown status","This study evaluates the effectiveness - as judged by complete response - of a single four-day treatment with the fusion protein A-dmDT390-bisFv(UCHT1) compared to oral Zolinza (Vorinostat), in a randomized 2-arm trial after a maximum of 12 months of treatment. Patient eligibility is stage IB/IIB mycosis fungoides with mSWAT < 50 who have never had lymphoid disease or a prior bone marrow / HSCT transplant.","Mycosis Fungoides","No","Interventional","January 2017","May 2020","A-dmDT390-bisFv(UCHT1)|Vorinostat","Biological|Drug","Phase 2","All",,"18 Years","Treatment","Crossover Assignment",,"Randomized","162",,
6468,"Recruiting","This clinical trial studies low- dose total skin electron therapy in treating patients with stage IB-IIIA mycosis fungoides that has not responded to previous treatment (refractory) or has returned after a period of improvement (relapsed). Radiation therapy uses high energy electrons to kill tumor cells and shrink tumors. Rotisserie technique is a method in which the patient receives total skin electron therapy while standing on a rotating platform. Giving low dose total skin electron therapy using rotisserie technique may kill tumor cells, while having fewer side effects, and may allow therapy to be repeated in future if clinically indicated.","Recurrent Mycosis Fungoides|Refractory Mycosis Fungoides|Stage I Mycosis Fungoides|Stage II Mycosis Fungoides|Stage III Mycosis Fungoides","No","Observational","April 2016","June 2022","Quality-of-Life Assessment|Objective Grading of Skin Findings","Other|Other",,"All",,"18 Years",,,"United States",,"30",,
6469,"Completed","The purpose of the study is to determine whether psoralen plus UVA (PUVA) photochemotherapy maintenance treatment prolongs disease-free survival of cutaneous T cell lymphoma (mycosis fungoides) patients.","Patch/Plaque Stage Mycosis Fungoides","No","Interventional","February 2013","July 2, 2018","8-methoxypsoralen","Drug","Phase 3","All","82 Years","18 Years","Treatment","Parallel Assignment","Austria|Austria|Austria|Austria|Austria|Austria|Austria|Austria|Austria","Randomized","28",,
6470,"Completed","The goal of this clinical research study is to learn if a lower than standard dose of total skin electron beam radiation therapy to the skin can help to control mycosis fungoides. The safety of this dose level will also be studied.","Lymphoma","No","Interventional","February 2010","December 2014","TSEBT","Radiation","Phase 2","All",,"18 Years","Treatment","Single Group Assignment","United States","N/A","4",,"0"
6471,"Completed","To evaluate the efficacy and safety of topical application of MCH 0.04% in a propylene glycol ointment (PG)in patients with stage I or IIA MF previously treated with MCH 0.02% in a PG or AP ointment who did not achieve a complete response.","Mycosis Fungoides","No","Interventional","July 2007","March 2011","0.04% Mechlorethamine gel","Drug","Phase 2","All",,,"Treatment","Single Group Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States","N/A","100",,
6472,"Terminated","The purpise of this study was to determine the effect of low-dose (4 Gy) total skin electron beam therapy as a second-line treatment of stage IB-II mycosis fungoides.","Mycosis Fungoides","No","Interventional","January 2002","January 2006","Low-dose total skin electron beam therapy (4 Gy)","Device","Not Applicable","All",,"18 Years","Treatment","Single Group Assignment",,"N/A","10",,
6473,"Withdrawn","This is a single institution phase I / II trial to evaluate the safety and efficacy of intratumoral CpG injections combined with local radiation in patients with mycosis fungoides. Patients will receive low-dose radiotherapy to a single tumor site on days 1 and 2 (2 Gy each day). CpG injections will be administered into the same tumor site within 24 hours before or 24 hours after each radiation treatment. Weekly doses of (intratumoral or peritumoral injections) CpG will be then administered subcutaneously in the region of previous injections for 23 additional doses. The total treatment duration is 24 weeks.","Mycosis Fungoides","No","Interventional","March 2005",,"CPG 7909","Drug","Phase 1|Phase 2","All",,"18 Years","Treatment","Single Group Assignment",,"Non-Randomized","0",,
6474,"Completed","This study will evaluate the efficacy, tolerability and safety of the topical application of mechlorethamine (MCH) formulations in patients with stage I or IIA mycosis fungoides (MF).","Mycosis Fungoides","No","Interventional","May 2006","August 2011","mechlorethamine-MCH (nitrogen mustard)","Drug","Phase 2","All",,,"Treatment","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States","Randomized","260",,"0|0"
6475,"Terminated","RATIONALE: Ultraviolet light therapy uses light and drugs that make cancer cells more sensitive to light to kill tumor cells. It is not yet known whether ultraviolet light therapy is more effective with or without bexarotene in treating mycosis fungoides.||PURPOSE: Randomized phase III trial to compare the effectiveness of ultraviolet light therapy using methoxsalen with or without bexarotene in treating patients who have mycosis fungoides.","Lymphoma","No","Interventional","January 2003","June 2011","bexarotene|methoxypsoralen|UV light therapy","Drug|Drug|Procedure","Phase 3","All","120 Years","18 Years","Treatment","Parallel Assignment","Austria|Austria|Belgium|Belgium|Denmark|Finland|France|France|Germany|Germany|Germany|Germany|Germany|Hungary|Hungary|Israel|Italy|Italy|Italy|Netherlands|Spain|Spain|Spain|Spain|Spain|Switzerland|United Kingdom|United Kingdom","Randomized","93",,
6476,"Completed","To evaluate the safety, tolerance and efficacy of three different dosage regimens of Amphotericin B Lipid Complex (ABLC) compared to Fungizone (Amphotericin B) in patients with AIDS and cryptococcal meningitis.","Meningitis, Cryptococcal|HIV Infections","No","Interventional",,,"Amphotericin B, Lipid-based|Amphotericin B","Drug|Drug","Not Applicable","All",,"18 Years","Treatment",,"United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States",,,,
6477,"Completed","To evaluate the delivery of a single dose of aerosolized pentamidine to children; to evaluate the tolerance of pentamidine administration by mask; to compare intravenous pentamidine first dose pharmacokinetics (blood levels) in children with information previously collected on adults; and to compare plasma pentamidine levels in children after an aerosolized treatment with levels previously collected on adults.||Pneumocystis carinii pneumonia (PCP) is the most common serious infection in children with AIDS and is associated with a high death rate. Current approved treatment includes intravenous trimethoprim - sulfamethoxazole (TMP / SMX) and intravenous pentamidine, which are both effective in treatment of the first episode of PCP pneumonia. However, both therapies have a 50 percent or greater incidence of adverse reactions. Because of serious toxicities, drug treatment has had to be discontinued. Animal studies show that aerosolized pentamidine (pentamidine given through inhalation) is as effective as intravenous pentamidine. It is hoped that the aerosolized route will be less toxic than intravenous pentamidine. The study is the first step in evaluating the delivery of aerosolized pentamidine to children.","Pneumonia, Pneumocystis Carinii|HIV Infections","No","Interventional",,"September 1996","Pentamidine isethionate","Drug","Phase 1","All","13 Years","2 Months","Treatment",,"United States|United States|United States|United States",,"16",,
6478,"Completed","The purpose of this study is to evaluate the diagnostic potential of biomarkers for invasive pulmonary aspergillosis in exhaled breath condensate.","Invasive Pulmonary Aspergillosis","Accepts Healthy Volunteers","Observational","January 2011","July 2014",,,,"All",,"16 Years",,,"Belgium",,"24",,
6479,"Recruiting","Systematic and repeated dosing (3 times weekly) of 1,3-β-D-glucan (BDG), associated with blood cultures and fungal mapping (twice a week) for the patients hospitalized in intensive care. The diagnosis of candidemia is defined as the 1st positive blood culture for Candida spp.||The dosage of BDG will be considered positive if the value is at least or equal to 80 pg/ml.","Infection, Fungal","No","Observational","December 12, 2018","March 2022","BDG analysis","Diagnostic Test",,"All",,"18 Years",,,"France|France",,"2000",,
6480,"Completed","Approximately 40 qualified subjects with mild-to-moderate great toenail fungus infection will be treated for 48 weeks with lacquer application to at least one affected great toenail. All subjects will receive treatment with EcoNail™ lacquer.","Onychomycosis","No","Interventional","September 2006","June 2008","EcoNail™ (econazole 5%/SEPA® 18% nail lacquer)","Drug","Phase 2","All","65 Years","18 Years","Treatment","Single Group Assignment","United States|United States|United States","N/A","40",,
6481,"Unknown status","Invasive aspergillosis is a serious and often fatal infection in patients who are neutropenic or have undergone solid organ or stem cell transplantation. However, early diagnosis of invasive aspergillosis is a challenge. Reiss and Lehmann first described the value of serum Galactomanna (GM) for diagnosis of invasive pulmonary aspergillosis in 1979. The availability of the Platelia Aspergillus, a sandwich ELISA that has been approved by FDA in 2003 for managing patients at risk of invasive aspergillosis because of the early detection of the GM antigen. In several studies so far the specificity of the serum galactomannan assay was greater than 85%; however, variable sensitivity from 29~100% was noted over years. In addition, low values and false-negative results are seen more often in nonneutropenic and solid organ transplantation patients as opposed to severely granulocytopenic patients .There are several factors that might explain the reported difference in the performance of antigen detection, including the biological factors and epidemiological factors.||In recent years, specimens of other body fluids are increasingly used for detection of Aspergillus galactomannan antigen, including urine, bronchoalveolar lavage(BAL) fluid, cerebrospinal fluid and even the tissue specimen. However, the sensitivity and specificity of the GM detection in various specimens still have considerably variation. Ultrasound-guided transthoracic aspirate is a safe and useful method for collecting specimens for accurate bacteriologic diagnosis of lung abscess and obstructive pneumonitis10. We also reported a study of diagnosis of pulmonary Cryptococosis by ultrasound guided percutaneous aspiration. We plan to perform a prospective single-center study to investigate the role of GM in the target organ (lung tissue/fluid) by using ultrasound-guided fine needle aspirate for early diagnosis invasive aspergillosis compared with the serum galactomannan.","Immunocompromised","No","Observational","March 2010","February 2012","Lung aspiration","Procedure",,"All",,"18 Years",,,"Taiwan",,"50",,
6482,"Completed","OBJECTIVES: I. Evaluate the tolerance of patients with blastomycosis, histoplasmosis, and sporotrichosis to different doses of itraconazole (R51,211).||II. Determine levels of itraconazole in serum and other body fluids. III. Assess the course of illness during itraconazole therapy. IV. Determine the dosage of itraconazole that is safe and well tolerated by 80%-90% of patients and estimate the potential of this dosage for use in future comparative trials.","Histoplasmosis|Sporotrichosis|Blastomycosis","No","Interventional","March 1985",,"itraconazole","Drug","Phase 1|Phase 2","All",,"18 Years","Treatment",,,,"7",,
6483,"Completed","OBJECTIVES: I. Identify a preferred oral fluconazole dose regimen for patients with non-acute histoplasmosis or blastomycosis, or ulcerocutaneous or deep sporotrichosis.||II. Study the safety and efficacy of fluconazole in these patients.","Histoplasmosis|Sporotrichosis|Blastomycosis","No","Interventional","September 1991",,"fluconazole","Drug","Phase 2","All",,"12 Years","Treatment",,,,"78",,
6484,"Unknown status","Yeast vaginitis is a very common ailment affecting premenopausal women in Nigeria. This condition is more prevalent in the age group between 21-30 years. More than 75% of premenopausal women and university students are diagnosed with yeast infections annually. In most of these women, recurrent rate of vaginal candidiasis with empiric therapy, stands between 70 and 80%. In addition, resistance to anti-fungal agents is increasing at an alarming speed, particularly with species other than Candida albicans such as C tropicalis and C glabrata. The healthy vaginal environment is composed mainly of lactobacilli and when these organisms are suppressed overgrowth of a large number of pathogens occur including yeasts. In this pilot study,we hypothesize that oral administration of two well documented strains of lactobacilli (L.rhamnosis GR-1 and L.reuteri RC-14 ) given to women with recurrent yeast vaginitis, following standard therapy with fluconazole will result in a significant reduction in recurrence rate of the disease.","Vaginal Candidiasis","No","Interventional","May 2007","December 2007","Probiotics (Natural product)|Probiotics (L. rhamnosus GR-1 and L. reuteri RC-14)","Drug|Drug","Phase 1","Female","50 Years","18 Years","Prevention","Crossover Assignment","Nigeria","Randomized","100",,
6485,"Completed","The purpose of this study is to determine the incidence of the ""carriage"" state (asymptomatic colonization) with Pneumocystis Jirovecii (Pneumocystic Carinii Pneumonia, PCP) and Cytomegalovirus (CMV)in the human lung. These are pathogens causing pneumonia in patients with suppressed immune system, but not known to cause disease in otherwise normal people. The investigators hypothesis is that a carriage state exists for these two pathogens. To test this hypothesis the investigators will examine bronchoalveolar lavage fluid for genetic material of these two pathogens. The study population will be patients undergoing fiberoptic bronchoscopy and lavage for indications other than diagnosis of a presumed opportunistic infection.","Patients Scheduled for Bronchoscopy","No","Observational","July 2011","December 2013","laboratory testing of PCP and CMV genetic material","Other",,"All",,"18 Years",,,"Israel",,"93",,
6486,"Completed","Background Invasive pulmonary aspergillosis (IPA) remains an important cause of morbidity and mortality among patients with hemato-oncological malignancies. Due to the crude mortality of >90% in absence of adequate treatment, timely diagnosis and early start of antifungal therapy are key factors in the successful treatment of IPA. Various studies have shown that early initiation of antifungal therapy may improve IPA survival to above 70%. Diagnosis of IPA, however, remains difficult as clinical signs and symptoms as well as radiological findings are often unspecific and conventional culture methods lack sensitivity. In recent years antigen testing has therefore become one of the cornerstones of IPA diagnostics. Brochoalveolar lavage (BAL) Galactomannan (GM) testing is currently the most promising approach for early detection of pulmonary infections by this fungus. However, limitations of GM detection are assay turn-around time, which varies widely between centers (less than a day to several days), and the need for appropriately equipped laboratories that routinely test for this antigen. These limitations are overcome by the Aspergillus Lateral-Flow Device (LFD), a novel point-of-care (POC) test for IPA diagnosis developed by Dr Thornton at the University of Exeter, UK. This simple, rapid (15 min), single-use test can be performed in rudimentary facilities using BAL specimens. In a retrospective single centre study we have recently evaluated the LFD test in 39 BAL samples from hematologic malignancy patients and solid organ transplant recipients. Sensitivities and specificities of BAL LFD tests for probable IPA were 100% and 81%, respectively. Galactomannan levels in cases with negative LFD were significantly lower than in patients with positive LFD (P <0.0001). We concluded that the LFD test of BAL specimens is performed easily and provides accurate and rapidly available results. Therefore, this new point-of-care test may be a very promising diagnostic approach for detecting IPA in BAL specimens from haematological malignancy and SOT patients. For routine clinical use, however, multicenter studies with larger sample sizes also from other patient collectives are necessary. In this multicenter study we will evaluate the LFD test in BAL samples.||Study Objectives Primary Objectives To evaluate the Lateral Flow Device test, a rapid (15 min), point-of-care test for IPA diagnosis using bronchoalveolar lavage (BAL) fluids from patients at risk for IPA.||Secondary Objective To evaluate the potential of BAL Lateral Flow Device test for prognosis in patients with IPA.||Study Design This is a prospective multi-center study conducted in three centers in Austria (Graz, Vienna and Innsbruck) and one centre in Germany (Mannheim). In order to meet the objectives an estimated number of 300 BAL samples from patients at risk for IPA (50 to 100 per centre) will be included in the study cohort. The Lateral Flow Device test will be performed prospectively in BAL samples from the patients and results will be compared to GM results, PCR findings, clinical/radiological findings as well as conventional culture results. In addition, retrospective testing of BAL samples that were previously routinely tested for GM will be performed in up to three participating centers (Graz, Innsbruck and Mannheim) to ensure to reach the proposed number of 300 BAL samples. The treating clinicians will not be informed about BAL Lateral Flow Device test results and the test will therefore have no impact on patient management / treatment decisions.","Invasive Pulmonary Aspergillosis","No","Observational","February 2013","February 2019","Lateral Flow Device Test","Device",,"All",,"18 Years",,,"Austria|Austria|Austria|Germany",,"350",,
6487,"Completed","To evaluate the efficacy of WR 6026 once daily in the treatment of mild PCP. To evaluate the safety and tolerance of WR 6026. To assess the correlation between plasma WR 6026 concentrations and outcome/toxicity.","Pneumonia, Pneumocystis Carinii|HIV Infections","No","Interventional",,"July 1998","Sitamaquine","Drug","Phase 2","All",,"13 Years","Treatment",,"United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States",,"45",,
6488,"Completed","To determine which of 2 doses of dapsone is effective prophylaxis for Pneumocystis carinii pneumonia (PCP) in patients with oral thrush or hairy leukoplakia and less than 400 CD4 lymphocytes per mm3. To determine whether the long-term toxicities associated with daily dapsone in this population are tolerable.","Pneumonia, Pneumocystis Carinii|HIV Infections","No","Interventional",,,"Dapsone","Drug","Not Applicable","All",,"12 Years","Treatment",,"United States",,,,
6489,"Recruiting","The major morbidities of allogeneic hematopoietic stem cell transplant with non-human leukocyte antigen (HLA) matched siblings are graft vs host disease (GVHD) and life threatening infections. T depletion of the donor hematopoietic stem cell graft is effective in preventing GVHD, but immune reconstitution is slow, increasing the risk of infections. An addback of donor CD45RA (naive T cells) depleted cells may improve immune reconstitution and help decrease the risk of infections.","Acute Leukemia|Acute Myeloid Leukemia|Myelodysplastic Syndromes|Acute Lymphoblastic Leukemia|Mixed Lineage Leukemia|Lymphoblastic Lymphoma|Burkitt Lymphoma|Juvenile Myelomonocytic Leukemia","No","Interventional","March 1, 2019","January 2024","CliniMACS Cell Processing System for TCRαβ + T Cell and CD45RA Depleted Peripheral Stem Cell Addback","Device","Not Applicable","All","25 Years",,"Treatment","Parallel Assignment","United States","Non-Randomized","30",,
6490,"Completed","Prospective, open label study to assess the pharmacokinetics, safety & efficacy of anidulafungin when used to treat children (aged 1 month - <18 years) with invasive candidiasis, including candidemia (ICC).","Candidemia","No","Interventional","February 2009","February 2018","Anidulafungin|Fluconazole","Drug|Drug","Phase 3","All","17 Years","1 Month","Treatment","Single Group Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|Brazil|Brazil|Brazil|Brazil|Brazil|Brazil|Canada|Greece|Greece|Italy|Italy|Italy|Korea, Republic of|Korea, Republic of|Korea, Republic of|Russian Federation|Russian Federation|Spain|Taiwan|Taiwan|United Kingdom","N/A","70","1|2|5","7|10|13"
6491,"Completed","The purpose of this clinical study is to improve the appearance of onychomycosis and morphology of the nail (fungal infection). The researcher can use a light based therapy to gently heat the toenail infected with fungus to improve the appearance of onychomycosis.","Fungal Nail Infection","No","Interventional","December 2011","December 2012","Laser treatment","Device","Phase 1","All",,"18 Years","Treatment","Single Group Assignment","United States","N/A","10",,
6492,"Unknown status","In the context of Candida yeast infections, a large number of studies have been published over the past two decades specifying the molecular mechanisms of antifungal resistance in different Candida species. However, few of these studies have explored how these mechanisms influence host immune response to this opportunistic pathogen. Recent advances in understanding how the host's immune system responds to Candida have initiated the emergence of a new research theme aimed at better understanding Candida's intrinsic and adaptive resistance mechanisms to antifungals can modulate ""escape to"" or ""recognition by"" the host's immune system. This knowledge could lead to (i) a better understanding of the predominance of certain Candida species with antifungal resistance in certain patient populations, (ii) a better understanding of why high levels of in vitro resistance are not necessarily correlated with in vivo therapeutic failure, and (iii) effective immunotherapeutic strategies to control Candida resistance to antifungals.||It is therefore crucial to investigate the impact of Candida's resistance to antifungals on the host's innate immune response. Indeed, most antifungal resistance mechanisms have a direct or indirect structural modification of the fungal wall. However, it is the composition of this wall that is involved in the recognition of Candida by the host cell via the pattern recognition receptors (PRRs). We therefore put forward the very probable hypothesis that changes in the fungal wall, induced by the appearance of resistance, could alter the recognition of Candida by PRRs and thus trigger a different immune response, either qualitatively (type of cytokines secreted) or quantitatively (amplitude and duration of the immune response). However, even if initial experimental data support the hypothesis of a possible link between resistance and a modulation of the innate immune response in digestive mucosa (the most frequent starting point for disseminated candidiasis), many questions remain regarding (i) the proteins and mechanisms of the modulated immune cascade, (ii) the modification of the immune response according to the Candida species in question and (iii) the modification of the immune response according to the resistance phenotype in question.","Candidemia of C. Glabrata","No","Observational","January 1, 2018","June 2019","in vitro evaluation of epithelial immune response during C. glabrata infection|study of the impact of resistance phenotype acquisition on the virulence of C. glabrata isolates","Other|Other",,"All",,,,,"France",,"21",,
6493,"Completed","RATIONALE: Voriconazole may be effective in preventing systemic fungal infections following chemotherapy.||PURPOSE: Phase II trial to study the effectiveness of voriconazole in preventing systemic fungal infections in children who have neutropenia after receiving chemotherapy for leukemia, lymphoma, or aplastic anemia or in preparation for bone marrow or stem cell transplantation.","Kidney Cancer|Leukemia|Lymphoma|Multiple Myeloma and Plasma Cell Neoplasm|Myelodysplastic Syndromes|Myelodysplastic/Myeloproliferative Neoplasms|Neuroblastoma|Neutropenia|Sarcoma","No","Interventional","June 2003","June 2004","voriconazole","Drug","Phase 2","All","11 Years","2 Years","Supportive Care",,"United States|United States|United States|United States|United States|United States|United States",,,,
6494,"Recruiting","OPTIFIL is a pilot prospective multicenter study based over the hypothesis that the normalization of the functional imaging 18F-FDG-PET/CT during the Invasive pulmonary aspergillosis (IPA) could occur earlier than that of conventional imaging.||This study evaluates the therapeutic response through a systematic 18F-FDG-PET/CT at week 6. The latter response will be correlated with the kinetics of selected biomarkers including antigens (galactomannan, β-D glucans), circulating Aspergillus DNA and anti-Aspergillus host response markers in addition to the conventional imaging tools obtained at weeks 6 and 12.","Aspergillosis and Haematological Malignancy","No","Interventional","June 2, 2017","June 2022","imaging 18F-FDG-PET/CT|Blood collection","Device|Biological","Not Applicable","All",,"18 Years","Other","Single Group Assignment","France","N/A","100",,
