"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 3001"
"MaxRank: 4000"
"NStudiesReturned: 1000"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
3606,"Completed","The investigators will evaluate the usefulness of QuantiFERON-TB Gold in-tube (QFT) in the diagnosis of active tuberculosis in young adults group, highly clinically suspected tuberculosis.","Tuberculosis","Accepts Healthy Volunteers","Observational","June 2008","April 2010",,,,"Male",,,,,"Korea, Republic of",,"200",,
3607,"Completed","The aim is to evaluate the time of positive conversion after exposure to smear positive pulmonary tuberculosis (TB) in a platoon of Korean military, a closed communal setting.","Tuberculosis","Accepts Healthy Volunteers","Observational","May 2009","April 2010",,,,"Male",,,,,,,"32",,
3608,"Completed","The fixed-dose combinations (FDC) with two or more antituberculous drugs in one capsule or tablet are available to prevent the development of drug resistance. However, the fixed-dose combination regimen is not consistent with the dosages that are usually given. The present available FDC chemotherapy (Rifater) for pulmonary tuberculosis that is used in Taiwan has a higher ratio of isoniazid to rifampin and pyrazinamide. The higher risk of drug toxicity and adverse reactions when using fixed-dose combinations regimen should be considered. The aim of the present study is to compare the toxicity between using FDC regimen (Rifater/Rifinah) in Taiwan and single drugs in the treatment of newly diagnosed pulmonary tuberculosis. The investigators also evaluate the efficacy of two regimens and determine the incidence of discontinuation of TB drugs and the predisposed factors between two regimens.","Tuberculosis","Accepts Healthy Volunteers","Observational","October 2008","November 2011",,,,"All",,"18 Years",,,"Taiwan",,"161",,
3609,"Completed","The purpose of this study is to evaluate in hospital environment the knowledge of the health care professionals about fundamental concepts on tuberculosis and the accomplishment to respiratory isolation practices for patients with pulmonary tuberculosis hospitalized in a public hospital in Fortaleza, Ceará, Brazil.","Tuberculosis|Health Care Professionals|Hospital Environment","Accepts Healthy Volunteers","Observational","January 2004","December 2006",,,,"All",,,,,"Brazil",,"159",,
3610,"Completed","For diagnosis of active tuberculosis, interferon-γ release assay based mycobacterium tuberculosis specific antigen may show higher sensitivity than tuberculin skin test in immunocompromised patients. Therefore, interferon-γ release assay have a role as a rapid diagnostic adjunctive methods for active tuberculosis in immunocompromised patients.","Tuberculosis","Accepts Healthy Volunteers","Observational","July 2009","December 2010",,,,"All",,"20 Years",,,"Korea, Republic of",,"140",,
3611,"Completed","This observer blind study will assess the safety and immunogenicity of GSK Biologicals' investigational 692342 vaccine administered at 0, 1 month to healthy adolescents living in a TB-endemic region.","Tuberculosis","Accepts Healthy Volunteers","Interventional","December 8, 2009","September 30, 2010","GSK's investigational vaccine 692342|Placebo","Biological|Biological","Phase 2","All","17 Years","13 Years","Prevention","Parallel Assignment","South Africa","Randomized","60",,"0|0"
3612,"Completed","The purpose of this study is to evaluate plasma levels of hepatotoxic anti-tuberculous drugs (isoniazid, rifampicin, pyrazinamide plus significant metabolites) among patients on antituberculosis treatment (ATT) and compare the same among those who develop drug induced hepatitis on follow up versus those who do not.","Hepatitis|Tuberculosis","No","Observational","November 2007","June 2009",,,,"All","65 Years","16 Years",,,"India|India",,"72",,
3613,"Completed","The aim of this study is to evaluate the role of high-resolution computed tomography of the chest (HRCT) in the investigation of an outbreak of TB that developed in the South Korean army.","Tuberculosis","Accepts Healthy Volunteers","Observational","December 2007","April 2009",,,,"Male",,,,,,,"92",,
3614,"Completed","The purpose of this study is to evaluate the safety, tolerability, and pharmacokinetics of PNU-100480 (PF-02341272) after a single dose in healthy adult volunteers.","Tuberculosis","Accepts Healthy Volunteers","Interventional","April 2009","August 2009","PNU-100480|PNU-100480|Placebo|PNU-100480|PNU-100480|Placebo|PNU-100480|PNU-100480|Placebo|PNU-100480|PNU-100480|PNU-100480|Placebo|PNU-100480|PNU-100480|PNU-100480|Placebo|PNU-100480|PNU-100480|PNU-100480|Placebo","Drug|Drug|Drug|Drug|Drug|Drug|Drug|Drug|Drug|Drug|Drug|Drug|Drug|Drug|Drug|Drug|Drug|Drug|Drug|Drug|Drug","Phase 1","All","55 Years","18 Years",,"Crossover Assignment","United States","Randomized","19",,
3615,"Completed","The purpose of this study was to investigate if adjuvant treatment with arginine (the substrate for nitric oxide production) rich food supplements could improve clinical outcome in patients with smear positive tuberculosis by affecting nitric oxide production.","Tuberculosis|HIV","No","Interventional","February 2004","December 2006","Peanuts|Daboqolo","Dietary Supplement|Dietary Supplement","Not Applicable","All","60 Years","15 Years","Supportive Care","Parallel Assignment","Ethiopia","Randomized","180",,
3616,"Completed","The purpose of this study is to investigate whether treatment against intestinal helminths in patients with pulmonary tuberculosis undergoing chemotherapy could improve the clinical outcome by enhancing host immunity.","Tuberculosis","No","Interventional","March 2009","August 2013","Albendazole|Placebo","Drug|Drug","Not Applicable","All","65 Years","18 Years","Supportive Care","Parallel Assignment","Ethiopia","Randomized","140",,
3617,"Completed","Goal of VPM is the development of a recombinant urease C-deficient listeriolysin expressing BCG vaccine strain (VPM1002) as a safe, well tolerated and efficacious vaccine against TB for residents in endemic areas and persons at risk in non-endemic areas. The new live vaccine VPM1002 should be at least as potent as the currently used BCG vaccine and should cause fewer side effects (Kaufmann, 2007; Grode et al., 2005). It is formulated as lyophilised bacteria to be resuspended before intradermal injection. First application of VPM1002 in human male volunteers will evaluate its safety, local and systemic tolerability as well as its immunogenicity. The study has a dose-escalating sequential design with comparison to commercially available BCG. 80 volunteers in Germany will randomly be allocated to 4 groups each with 20 volunteers stratified for their history of BCG-vaccination.","Tuberculosis|Healthy","Accepts Healthy Volunteers","Interventional","September 2008","December 2009","VPM1002|BCG","Biological|Biological","Phase 1","Male","55 Years","18 Years","Prevention","Parallel Assignment","Germany","Randomized","80",,
3618,"Completed","This is an open Phase I study of a candidate TB vaccine, MVA85A, in healthy subjects who are infected with HIV. It is designed to study the safety and immunogenicity of the vaccine.","Tuberculosis","No","Interventional","August 2008","January 2011","MVA85A","Biological","Phase 1","All","50 Years","18 Years","Prevention","Single Group Assignment","Senegal","Non-Randomized","24",,
3619,"Completed","This Phase I study will evaluate the safety and immunogenicity of two doses GSK Biologicals' candidate TB vaccine (692342) according to a 0, 1, 2 months schedule in PPD-negative adults.","Tuberculosis (TB)","Accepts Healthy Volunteers","Interventional","January 2004",,"GSK's candidate Mycobacterium tuberculosis vaccine 692342","Biological","Phase 1","All","40 Years","18 Years","Prevention","Parallel Assignment","United States","Non-Randomized","12",,
3620,"Completed","This study will assess the safety and immunogenicity of a GSK Biologicals' candidate TB vaccine (692342) administered at 0, 1 month to HIV-positive adults living in Switzerland.","Tuberculosis","No","Interventional","June 30, 2008","May 27, 2009","GSK's candidate Mycobacterium tuberculosis vaccine 692342|Control vaccine with the adjuvant system.|Control vaccine with physiological saline","Biological|Biological|Biological","Phase 2","All","50 Years","18 Years","Prevention","Parallel Assignment","Switzerland","Randomized","37",,"2|0|0"
3621,"Completed","This study is designed to evaluate the safety of the TB vaccine MVA85A in healthy children and infants in South Africa. A single vaccination with MVA85A has been shown to be safe and highly immunogenic in a wide range of subjects in previous clinical trials. In this trial,we will vaccinate 24 children with 5 x 10^7pfu of MVA85A and three groups of 36 infants with 2.5 x 10^7, 5 x 10^7 or 1 x 10^8 pfu.||Participants will be identified from the general population living in Worcester, Western Cape, South Africa","Tuberculosis","Accepts Healthy Volunteers","Interventional","February 2008","December 2009","MVA85A|Prevenar","Biological|Biological","Phase 2","All","11 Years","6 Months","Prevention","Parallel Assignment","South Africa","Non-Randomized","168",,
3622,"Completed","This is a Phase I study whose primary outcome is to assess the safety of a new tuberculosis vaccine, FP85A, when administered individually and sequentially with MVA85A in a prime-boost regime, to healthy volunteers, who have previously been vaccinated with BCG. The secondary outcome is to assess the cellular immune response in the same population. The trial consists of 36 subjects in 3 groups. The first group will be vaccinated with FP85A alone, the second group will be vaccinated with MVA85A followed by FP85A 28 days later and the third group will be vaccinated with FP85A followed by MVA85A 28 days later.","Tuberculosis","Accepts Healthy Volunteers","Interventional","September 2007","January 2010","FP85A|MVA85A","Biological|Biological","Phase 1","All","50 Years","18 Years","Prevention","Parallel Assignment","United Kingdom","Non-Randomized","31",,
3623,"Completed","This is a human pilot study of 16 healthy BCG-naïve volunteers to quantify BCG from the BCG vaccination site. Volunteers will be vaccinated with BCG. The first 8 will go on to have a punch biopsy and suction blister of the vaccination sites at 2 weeks post vaccination (arm A) the second 8 will have a biopsy and blister at 1 or 4 weeks post-vaccination (arm B). Methods of mycobacterial quantification on these tissue samples will then be compared","Tuberculosis","Accepts Healthy Volunteers","Interventional","August 2007","April 2010","BCG","Biological","Phase 1","All","50 Years","18 Years","Basic Science","Parallel Assignment","United Kingdom","Non-Randomized","40",,
3624,"Completed","This observer blind study will assess the safety and immunogenicity of different formulations of GSK Biologicals' 692342 tuberculosis vaccine in healthy adults aged 18 to 45 years with a positive PPD skin test. The Protocol Posting has been updated in order to comply with the FDA Amendment Act, Sep 2007.","Tuberculosis","Accepts Healthy Volunteers","Interventional","April 3, 2008","April 3, 2009","GSK Biologicals' AS01B adjuvant|GSK Biologicals' Candidate Tuberculosis Vaccine (692342) - Formulation 1|GSK Biologicals' Candidate Tuberculosis Vaccine (692342) - Formulation 2|GSK Biologicals' Candidate Tuberculosis Vaccine (692342) - Formulation 3|GSK Biologicals' Candidate Tuberculosis Vaccine (692342) - Formulation 4 - Dosage 1|GSK Biologicals' Candidate Tuberculosis Vaccine (692342) - Formulation 4 - Dosage 2","Biological|Biological|Biological|Biological|Biological|Biological","Phase 2","All","45 Years","18 Years","Prevention","Parallel Assignment","Philippines","Randomized","180",,"0|0|2|0|2|0"
3625,"Completed","This study will assess the safety and immunogenicity of a GSK Biologicals' candidate TB vaccine administered at 0, 1 months to healthy adults living in a TB-endemic region. The Protocol Posting has been updated in order to comply with the FDA Amendment Act, Sep 2007.","Tuberculosis (TB)|Tuberculosis Vaccines","Accepts Healthy Volunteers","Interventional","February 5, 2008","December 19, 2008","GSK Biologicals' Candidate Tuberculosis (TB) Vaccine (692342)","Biological","Phase 2","All","40 Years","21 Years","Prevention","Single Group Assignment","South Africa","Non-Randomized","45",,
3626,"Completed","New blood tests have become available to detect either latent or active tuberculosis. These tests - which according to the CDC can replace the tuberculin skin test - measure the production of gamma-interferon (a cytokine) by peripheral lymphocytes (white cells) when exposed to antigens which are highly specific of mycobacterium tuberculosis (the bacteria responsible for tuberculosis). Our hypothesis was that the production of gamma-interferon would be much higher at the beginning of treatment than at the end, and that decline in gamma-interferon secretion could be an indicator of clinical response to treatment.","Tuberculosis","No","Observational","October 2004","July 2006",,,,"All",,"18 Years",,,"Switzerland",,"89",,
3627,"Completed","Tuberculosis is one of the major health problems in developing countries. Isoniazid, rifampin and pyrazinamide, the first line drugs used for tuberculosis chemotherapy, are associated with hepatotoxicity. The rate of hepatotoxicity has been reported to be much higher in developing countries compared to that in advanced countries with a similar dose schedule. Oxidative stress has proposed as one of the mechanisms responsible for anti-tuberculosis drugs induced hepatic injury. The oxidative stress is closely associated with decrease of glutathione levels. In the present study N acetylcysteine, a precursor of glutathione, was investigated for hepatoprotective effect against anti-tuberculosis drugs induced liver injury.","Hepatitis|Tuberculosis","No","Interventional","November 2007","April 2009","N Acetylcysteine","Drug","Not Applicable","All","90 Years","60 Years","Prevention","Single Group Assignment","Iran, Islamic Republic of","Randomized","60",,
3628,"Completed","This study examines the early immune response to a new vaccine (MVA85A) being developed to combat tuberculosis (TB).","Tuberculosis","Accepts Healthy Volunteers","Interventional","October 2007","January 2010","MVA85A|Deuterated glucose infusion","Biological|Other","Phase 1","All","50 Years","18 Years","Prevention","Parallel Assignment","United Kingdom","Non-Randomized","12",,
3629,"Unknown status","In children, it remains quite difficult even in developed countries, to prove a diagnosis of Tuberculosis (TB). New means for diagnosis of this disease are currently being researched. One candidate test is Lipoarabinomannan ELISA from Urine, which has shown good sensitivity of up to 80% in adults.||Our study aims to evaluate this test in the diagnosis of children with TB.","Tuberculosis","Accepts Healthy Volunteers","Observational","August 2007","August 2008",,,,"All","14 Years",,,,"Malawi",,"250",,
3630,"Completed","This study is designed as a cluster-randomized trial. The cluster unit is at the community level. Communities will be randomized to 1 of 2 study arms: DOTS+ACF or DOTS. Communities in the DOTS+ACF arm will receive door-to-door symptom screening of the entire population by health care workers between 2 and 4 times over a 9-month period. Those communities in the DOTS-arm will receive the current standard of care in those communities (PCF). All study communities will be receiving between 4 and 6 visits by community health workers annually as part of a program to assess and follow-up illnesses in each household. Households with ill residents will be visited more often. The intervention for this study is simply adding 3 to 5 simple questions to the current protocol. For subjects responding positively to these questions, results will be returned to the subject at their home and routine, standard of care follow-up diagnostic and treatment algorithms will be followed.","Tuberculosis","No","Observational","May 2007","May 2011","Active Case Finding for Tuberculosis","Behavioral",,"All",,,,,"Brazil",,"1000",,
3631,"Completed","The dose of recombinant MVA used in the TB trials to date is relatively low compared with other trials using recombinant MVAs which have used up to 2.5 x 108pfu (A Hill, personal communication). Having demonstrated safety and immunogenicity of 5 x 107pfu of MVA85A, we now need to perform a dose optimization study, prior to commencing larger scale Phase II and III studies in South Africa. We will vaccinate 12 volunteers with a dose half a log lower than the dose we are currently using, i.e. 107pfu MVA85A, and 12 volunteers with a dose half a log higher, i.e. 108pfu.","Tuberculosis","Accepts Healthy Volunteers","Interventional","October 2005","September 2007","MVA 85A","Biological","Phase 1","All","50 Years","18 Years","Prevention","Parallel Assignment","United Kingdom","Non-Randomized","24",,
3632,"Completed","This study is designed to evaluate the safety of MVA85A in healthy volunteers in the UK who are latently infected with M.tb. A single vaccination with MVA85A, when administeredat a dose of 5 x 107pfu intradermally, is safe in both mycobacterially naïve individuals and those previously vaccinated with BCG. We will use the same vaccination regime in this study. Subjects will be defined as being latently infected if they have a positive elispot response to ESAT6 or CFP10. Subjects will be identified from TB contact clinics.","Tuberculosis","Accepts Healthy Volunteers","Interventional","August 2005","April 2007","MVA 85A","Biological","Phase 1","All","50 Years","18 Years","Prevention","Single Group Assignment","United Kingdom","Non-Randomized","12",,
3633,"Terminated","The purpose of this study is to determine whether a subunit tuberculosis vaccine given as two nasal immunizations composed of a hybrid protein antigen from M. tuberculosis virus mixed with a toxoid adjuvant, causes untoward adverse reactions when administered to healthy adult volunteers. Both subjects who have not received Bacillus Calmette-Guerin (BCG) and subjects who have already received BCG will be enrolled. An initial evaluation of immune responses to the vaccine will also be undertaken.","Tuberculosis","Accepts Healthy Volunteers","Interventional","January 2007","February 2008","Ag85B-ESAT6 fusion protein H1|Ag85B-ESAT6 fusion protein H1|Ag85B-ESAT6 fusion protein H1|Ag85B-ESAT6 fusion protein H1|Ag85B-ESAT6 fusion protein H1|Ag85B-ESAT6 fusion protein H1","Biological|Biological|Biological|Biological|Biological|Biological","Phase 1","All","55 Years","18 Years","Prevention","Parallel Assignment","United Kingdom","Non-Randomized","9",,
3634,"Completed","This is a phase I study to examine the safety and immunogenicity of MVA85A delivered intradermally into the deltoid region in volunteers who have recieved BCG in the past 20 years.","Tuberculosis","Accepts Healthy Volunteers","Interventional","May 2003","January 2005","MVA85A","Biological","Phase 1","All","55 Years","18 Years","Prevention","Single Group Assignment","United Kingdom","Non-Randomized","16",,
3635,"Completed","This is a phase I study to test the immunogenicity of a recombinant vaccine based on Modified Vaccinia Ankara (MVA) expressing the antigen 85A (from Mycobacterium tuberculosis). This vaccine is delivered intradermally by a needle injection in healthy volunteers previously vaccinated with BCG.","Tuberculosis","Accepts Healthy Volunteers","Interventional","June 2003","March 2005","MVA85A","Biological","Phase 1","All","55 Years","18 Years","Prevention","Single Group Assignment","United Kingdom","Non-Randomized","12",,
3636,"Completed","A Phase I study of the Safety and immunogenicity of MVA85A in healthy Gambian volunteers","Tuberculosis","Accepts Healthy Volunteers","Interventional","March 2003","July 2005","MVA85A (Tuberculosis vaccine)","Biological","Phase 1","Male","45 Years","18 Years","Prevention","Single Group Assignment","Gambia","Non-Randomized","12",,
3637,"Completed","This study is to assesss the safety and immunogenicity of vaccine based on Modified Vaccinia Ankara (MVA) expressing the 85A antigen (from Mycobacterium. tuberculosis). This vaccine is delivered intrdermally by a needle injection in healthy volunteers.","Tuberculosis","Accepts Healthy Volunteers","Interventional","September 2002","July 2003","MVA85A (Tuberculosis vaccine)","Biological","Phase 1","All","45 Years","18 Years","Prevention","Single Group Assignment","United Kingdom","Non-Randomized","14",,
3638,"Completed","This study will assess the safety and immunogenicity of 2 different formulations of tuberculosis vaccine GSK692342 in healthy adults.","Tuberculosis","Accepts Healthy Volunteers","Interventional","November 15, 2006","December 1, 2009","GSK's candidate Mycobacterium tuberculosis vaccine 692342|Comparator vaccine with recombinant Mycobacterium tuberculosis antigen and adjuvant system|Comparator vaccine with recombinant Mycobacterium tuberculosis antigen and physiological saline|Control vaccine with the adjuvant system.","Biological|Biological|Biological|Biological","Phase 2","All","50 Years","18 Years","Prevention","Parallel Assignment","Belgium","Randomized","110","0|0|0|0|0","2|0|1|0|1"
3639,"Unknown status","The use of local anaesthesia efficiently reduces pain due to needle puncture. However, when tuberculin skin test is performed it is the skin reaction to tuberculin injection that is studied. It is a quantitative skin reaction measured in millimiters. From the study of literature it is not known whether local anaesthetic modify skin reaction to tuberculin. Therefore, before recommending the use local anaesthesia for tuberculin intradermal injection we have to rule out a potential effect of local anaesthetic on the result of the test. This is particularly important in children, since there are more sensitive to pain than adults","Tuberculosis","No","Interventional",,,"lidocaine / Prilocaine","Drug","Not Applicable","All","15 Years","1 Month","Treatment","Single Group Assignment","France","Non-Randomized","60",,
3640,"Completed","Vaccination against tuberculosis (TB) /healthy PPD-negative adults aged 18 to 45 years.Three doses of primary vaccination followed by a booster dose after completion of primary vaccination course. Booster vaccination will be given only to subjects receiving the candidate tuberculosis vaccines and not to the subjects receiving active comparators or control.","Tuberculosis (TB)","Accepts Healthy Volunteers","Interventional","July 2004","May 2005","Mtb72F/AS02.","Biological","Phase 1","All","45 Years","18 Years","Prevention","Parallel Assignment","Belgium","Randomized","50",,
3641,"Completed","The human homologue of mice natural-resistance-associated macrophage protein 1 (Nramp 1) gene, NRAMP 1, has been reported to play a role in the susceptibility to tuberculosis in humans. The aboriginal population in Taiwan has a 5-fold higher prevalence of tuberculosis than the Han Chinese. Whether genetic factors such as NRAMP 1 polymorphisms play a role in the prevalence of tuberculosis in Taiwanese aboriginals should be clarified.","Tuberculosis","No","Observational","January 2005","December 2005",,,,"All",,,,,"Taiwan",,"250",,
3642,"Withdrawn","To create a Tuberculosis Research Blood Bank for future molecular genetics and serological studies","Tuberculosis","No","Observational","November 2006",,"Develop a bank of blood samples from patients infected with TB for future molecular genetics studies and serological studies","Procedure",,"All","75 Years","21 Years",,,"United States",,"0",,
3643,"Unknown status","A scale-up of public sector antiretroviral treatment (ART) programmes may divert scarce resources from other priority primary care programmes like tuberculosis and childhood immunization.||The purpose of this study is to compare the performance of tuberculosis (TB) and childhood immunization programmes in primary care facilities participating in the South African national antiretroviral treatment programme with those which have yet to be included in the ART programme.","Tuberculosis","No","Interventional","May 2003","December 2006","Public sector antiretroviral treatment programmes","Behavioral","Not Applicable","All",,,"Treatment","Parallel Assignment","South Africa","Non-Randomized","39",,
3644,"Completed","The purpose of this study is to determine the efficacy of micronutrient supplementation among patients with active tuberculosis, half of who are co-infected with HIV-1","Tuberculosis","No","Interventional","March 2000","May 2004","Multivitamins|Placebo","Dietary Supplement|Other","Phase 3","All",,"18 Years","Prevention","Parallel Assignment","United States","Randomized","876",,
3645,"Completed","This study will examine whether food is a cost-effective method for improving treatment compliance for TB patients in Timor Leste. Our hypothesis is that the provision of locally available, locally acceptable, cheap and highly nutritious food at the clinic will encourage patients to come for daily directly observed treatment, and thus improve the chance of TB cure and decrease the chance of the development of TB drug resistance. Primary outcome will be successful completion of treatment and secondary outcomes will include treatment compliance and clinical and biological measures of nutritional improvement.","Tuberculosis","No","Interventional","March 2005","August 2006","food","Behavioral","Not Applicable","All",,"15 Years","Treatment","Factorial Assignment","Australia","Randomized","270",,
3646,"Unknown status","To investigate the size of PPD and TB specific ELISPOT among children between 3m/o and 15 y/o . Calculate the normal range of age specific PPD size in children who recieved BCG at new-born period.","Tuberculosis","Accepts Healthy Volunteers","Observational","June 2005","December 2005",,,,"All","15 Years","3 Months",,,"Taiwan",,"460",,
3647,"Completed","The broad purpose of this project, proposed by investigators at the University of Alabama at Birmingham and the State of Alabama Department of Public Health, is to use a behaviorally focused education that has been proven effective to enhance the accuracy and efficiency of the contact investigation process. The behaviorally focused intervention will focus on enabling public health workers to understand and implement a recently published model of TB transmission.","Tuberculosis","No","Observational","May 2004","March 2009","TB Contact Priority Model","Behavioral",,"Male",,,,,,,,,
3648,"Completed","This study will evaluate the safety, reactogenicity and immunogenicity of Mtb72F/AS02A in healthy European volunteers who are PPD-positive either via previous vaccination with BCG and/or conversion to PPD positivity through exposure to Mycobacterium tuberculosis.","Tuberculosis (TB)","Accepts Healthy Volunteers","Interventional","July 2005","May 2006","Mtb72F/AS02A","Biological","Phase 2","All","50 Years","18 Years","Prevention","Parallel Assignment","Switzerland","Randomized","38",,
3649,"Completed","This is a pilot study to evaluate the performance of several nucleic acid amplification methodologies in the diagnosis and management of active tuberculosis","Tuberculosis","No","Observational","May 2000",,"Nucleic Acid Amplification Methods for diagnosis","Other",,"All",,"18 Years",,,"United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|Canada|Canada|South Africa|Uganda",,"300",,
3650,"Recruiting","The purpose of this study is to assess the safety and immunogenicity of GSK's combined diphtheria, tetanus, acellular pertussis, hepatitis B, inactivated poliovirus and Haemophilus influenzae type b conjugate vaccine (DTPa-HBV-IPV/Hib) versus MCM Vaccine BV's DTaP5-HBV-IPV-Hib vaccine administered to healthy infants and toddlers, between 6 and 12 weeks of age at the time of first vaccination, based on a 2-, 4-, and 12-months of age vaccination schedule.","Diphtheria","Accepts Healthy Volunteers","Interventional","February 17, 2021","October 13, 2022","DTPa-HBV-IPV/Hib|DTaP5-HBV-IPV-Hib|Pneumococcal 13-valent conjugate vaccine","Biological|Biological|Biological","Phase 4","All","12 Weeks","6 Weeks","Prevention","Parallel Assignment","Germany|Italy|Spain","Randomized","500",,
3651,"Completed","The purpose of this study is to assess the safety of RefortrixTM (Tdap) when administered during pregnancy in a maternal immunization program in Brazil.","Diphtheria","No","Observational","July 14, 2016","May 31, 2017","Combined diphtheria, tetanus and tricomponent acellular pertussis vaccine [Refortrix (Tdap)]","Biological",,"Female","45 Years","18 Years",,,"Brazil",,"2462","0|0","0|0"
3652,"Unknown status","The Cholera Hospital Based Intervention for 7 Days (CHoBI7) randomized controlled trial for transition to scale aimed to: (1) Develop and evaluate scalable approaches to integrate the CHoBI7 intervention into the services provided for hospitalized diarrhea patients at health facilities in Bangladesh; and (2) Evaluate the ability of the CHoBI7 intervention to lead to a sustained uptake of the promoted hand washing with soap and water treatment behaviors and significant reductions in diarrheal disease over time.","Cholera|Diarrhea","Accepts Healthy Volunteers","Interventional","December 4, 2016","April 30, 2020","CHoBI7 health facility program|CHoBI7 mHealth program|CHoBI7 home visit program","Behavioral|Behavioral|Behavioral","Not Applicable","All",,,"Prevention","Parallel Assignment",,"Randomized","2626",,
3653,"Recruiting","The aim of the study is to evaluate the impact of a large-scale urban water supply improvement intervention on cholera and other diarrhoeal diseases. The study uses a step wedge cluster randomised controlled trial (SWcRCT) to measure the effect of the intervention on cholera centre admission rates and confirmed cholera cases. A nested cohort study will examine changes in water-related practices following the intervention.","Cholera|Diarrhea","No","Interventional","October 2016","February 28, 2022","Improved water supply","Other","Not Applicable","All",,,"Prevention","Factorial Assignment","Congo, The Democratic Republic of the","Randomized","5000",,
3654,"Withdrawn","The primary hypothesis is that administration of iOWH032 to adult and pediatric males and females with acute cholera due to V. cholerae O1 reduces stool output in the first 24 hours significantly more than does the current standard of care.","Secretory Diarrhea","No","Interventional","June 2014","May 2016","iOWH032","Drug","Phase 2","All","55 Years","5 Years","Treatment","Parallel Assignment","Bangladesh","Randomized","0",,
3655,"Terminated","A randomized, double-blind trial in adult males with acute dehydrating diarrhea of cholera comparing the safety, tolerability and efficacy of HAMS HO-ORS, HAMS 2.5% Acetate HO-ORS, HAMS 6% Acetate HO-ORS and HO-ORS.||The primary hypothesis is that at least one of the hypo-osmolar ORS containing high amylose maize starch 6% acetate (HAMSA6-HO-ORS), hypo-osmolar ORS containing high amylose maize starch 2.5% acetate (HAMSA2.5-HO-ORS) and a hypo-osmolar ORS containing high amylose maize starch (HAMS-HO-ORS), will significantly reduce diarrhea duration compared with hypo-osmolar (HO) ORS.||Specifically, the investigators expect that HAMSA6 will be the most effective preparation.","Diarrhea","No","Observational","April 2013","February 2014",,,,"Male","65 Years","18 Years",,,"Bangladesh",,"106",,
3656,"Completed","The purpose of this study is to conduct cholera vaccinations in high-risk populations in Zanzibar in order to estimate herd protection conferred by the vaccine,estimate effectiveness of the vaccine, and describe the interaction of vaccination and improved water supply on the burden of cholera and diarrhoeal diseases.","Cholera|Diarrhea","Accepts Healthy Volunteers","Interventional","January 2009","December 2011","rBS-WC vaccine","Biological","Not Applicable","All",,"2 Years","Prevention","Single Group Assignment","Tanzania","N/A","51151",,
3657,"Completed","Leptospirosis is a worldwide zoonosis. The mortality of the disease is between 3,6% to 13%, and up to 48% for the severe leptospirosis.||Only few studies exist on severe leptospirosis and none major multicentre on leptospirosis in intensive care units in Europe. The investigators conduct a retrospective multi centric study in metropolitan France in order to identify the characteristic, the treatments and the prognostic factors associated with mortality of sever leptospirosis.","Leptospirosis|Intensive Care Unit|Epidemiology|Alveolar Hemorrhage","No","Observational","May 7, 2017","July 9, 2018",,,,"All",,"18 Years",,,"France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France",,"160",,
3658,"Unknown status","Infective endocarditis is a microbial infection of the endocardial surface of the heart.","Infective Endocarditis","No","Interventional","January 1, 2019","January 1, 2021","Vancomycin and gentamycin","Drug","Not Applicable","All","18 Years",,"Treatment","Single Group Assignment",,"N/A","30",,
3659,"Completed","GSK2140944 has demonstrated in vitro activity against Neisseria (N.) gonorrhoeae, including ciprofloxacin resistant and susceptible strains. This study is a Phase II, randomized, multicenter, open-label, dose ranging study designed to inform the optimal oral dose of GSK2140944 by further characterizing the efficacy, safety, and tolerability in subjects with uncomplicated urogenital gonorrhea due to N. gonorrhoeae. Subjects will be randomly assigned to receive either a single 1500 milligrams (mg) or 3000 mg oral dose of GSK2140944. Appropriate safety and microbiological assessments will be conducted at the Baseline (Day 1) Visit and repeated at the Test-of-Cure (Day 4 to 8) Visit. The study duration will be approximately 1 week. Approximately 60 microbiologically evaluable subjects (30 subjects in each treatment arm) will complete the study if both arms remain active throughout the study.","Gonorrhea","No","Interventional","April 15, 2015","July 27, 2016","GSK2140944","Drug","Phase 2","All",,"18 Years","Treatment","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|Puerto Rico|United Kingdom","Randomized","106",,"0|0"
