"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 1001"
"MaxRank: 2000"
"NStudiesReturned: 1000"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
1778,"Completed","This is a Phase 3, multi-center, prospective, open-label study to evaluate the safety of SYM-1219 granules containing 2 grams of secnidazole in women and postmenarchal adolescent girls with bacterial vaginosis.","Bacterial Vaginosis","No","Interventional","June 2015","October 2015","SYM-1219","Drug","Phase 3","Female",,"12 Years","Treatment","Single Group Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States","N/A","325","0","1"
1779,"Completed","To compare the safety, tolerance and efficacy of fluconazole and amphotericin B as treatment for biopsy proven fungal infections in major organs, disseminated infection, suspected fungal infection and fungemia in adult neutropenic and non-neutropenic patients without AIDS, AIDS related complex (ARC), or extensive burns. HIV seropositive patients are allowed only if they also have a malignancy.","Mycoses|HIV Infections","No","Interventional",,,"Fluconazole|Amphotericin B","Drug|Drug","Phase 3","All",,"13 Years","Treatment",,"United States|United States|United States",,,,
1780,"Completed","Little is known about what treatment combinations are best for HIV infected children. This study examined the long-term effectiveness of different anti-HIV drug combinations in children and strategies for switching treatment if the first treatment does not work. The study enrolled children who had not previously taken anti-HIV medication. Participants in this study were recruited in the United States, South America and Europe.||Some European children may also enroll in a substudy that will observe changes in body fat in children taking anti-HIV medications.","HIV Infections","No","Interventional","August 2002","March 2010","NRTIs (ABC, FTC, FTC/TDF, 3TC, 3TC/AZT, d4T, TDF, ddC, AZT)|NNRTIs (EFV, NVP)|PIs (AMP, IDV, LPV/r, NFV, SQV, RTV)","Drug|Drug|Drug","Phase 2|Phase 3","All","18 Years",,"Treatment","Factorial Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|Puerto Rico|Puerto Rico","Randomized","266",,"9|10|14|15"
1781,"Completed","Chemotherapy lowers the white blood cell count or weakens the immune system for a long time. This puts the patients at a high risk of getting a serious fungal infection of the internal organs or blood. One of these infections is caused by a mold called Aspergillus and can be life threatening. Usually doctors give preventive antifungal therapy to try to lower the risk of this infection. Despite this, patients are still at risk of getting fungal infection. This study is thus designed to test Galactomannan - a component of cell wall of Aspergillus and hence detect and treat fungal infection early.","Aspergillosis","No","Interventional","June 1, 2006","June 30, 2009","Galactomannan antigen monitoring, Aspergillus PCR|blood draws|blood draws for GM monitoring|Amphotericin-B deoxycholate|blood test|Blood test","Behavioral|Other|Other|Drug|Other|Other","Phase 3","All",,"12 Years","Diagnostic","Parallel Assignment","Singapore","Randomized","47",,
1782,"Not yet recruiting","Predictors of fungal infection in non-neutropenic patients in intensive care units and the aim of the study is To evaluate the frequency of fungal infection in non-neutropenic patients in Intensive Care Units.||To evaluate the risk factors of fungal infection in these patients.","Fungal Infection","No","Interventional","January 2021","March 2022","Routine Laboratory investigations","Diagnostic Test","Not Applicable","All","70 Years","18 Years","Screening","Single Group Assignment",,"N/A","150",,
1783,"Completed","The purpose of this study is to optimize the management of patients treated for invasive fungal infections by establishing a real-time, continuous clinical data base that will capture and monitor trends in the epidemiology, diagnosis, treatment and outcomes of invasive fungal infections; reflect routine clinical management of patients with invasive fungal infections in order to evaluate treatment and provide a rationale for future treatment paradigms; and allow physicians to assess adherence to institutional clinical practice guidelines, validate current standardized definitions for patients with invasive fungal infections and promote change where appropriate.","Fungal Infection","No","Observational","August 2005","August 2012",,,,"All",,"18 Years",,,"United States",,"172",,
1784,"Completed","A multi-center, open-label study to evaluate the treatment of one oral dose of 2g Solosec™ (Secnidazole) in adolescent girls with BV","Bacterial Vaginoses","Accepts Healthy Volunteers","Interventional","November 28, 2018","November 5, 2020","Secnidazole","Drug","Phase 4","Female","17 Years","12 Years","Treatment","Single Group Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States","N/A","40",,
1785,"Completed","This is a study of safety and effectiveness of ceftaroline fosamil in children with Community Acquired Bacterial Pneumonia receiving antibiotic therapy in the hospital.","Infections|Community Acquired Pneumonia","No","Interventional","September 2012","July 2014","Ceftaroline fosamil|Ceftriaxone|amoxicillin clavulanate","Drug|Drug|Drug","Phase 2|Phase 3","All","18 Years","2 Months","Treatment","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|Argentina|Argentina|Bulgaria|Bulgaria|Bulgaria|Bulgaria|Georgia|Georgia|Georgia|Greece|Greece|Greece|Greece|Hungary|Hungary|Hungary|Hungary|Hungary|Hungary|Hungary|Hungary|Poland|Poland|Poland|Spain|Spain|Ukraine|Ukraine|Ukraine|Ukraine|Ukraine","Randomized","161",,
1786,"Not yet recruiting","This study will be a descriptive, retrospective evaluation and analysis of invasive fungal infections (IFI) conducted in patients who underwent allogeneic haematopoiectic stem cell transplant (aHSCT) in a single tertiary transplant centre, the Bone Marrow Transplant Clinical Service across Peter MacCallum Cancer Centre (PMCC) and Royal Melbourne Hospital (RMH), Victoria, Australia.","Invasive Fungal Infections|Stem Cell Transplant Complications","No","Observational","January 2021","March 2022","No intervention","Other",,"All",,"18 Years",,,"Australia",,"300",,
1787,"Unknown status","This is a Randomized, Positive -Controlled, Multi-center Trial enrolling 240 subjects with Bacterial Vaginosis who will be randomized at a ratio of 1:1 to receive active Honghe Fujie lotion or Metronidazole Suppositories. The primary objective is to assess the safety and tolerability of Honghe Fujie lotion compared to Metronidazole Suppositories.","Bacterial Vaginitis","No","Interventional","July 26, 2018","February 28, 2020","Honghe Fujie lotion|Metronidazole Suppositories","Drug|Drug","Phase 4","Female","50 Years","20 Years","Treatment","Parallel Assignment","China|China|China|China|China|China|China|China","Randomized","240",,
1788,"Recruiting","Given the paucity of pharmacological data on cefazolin treatment of Methicillin-susceptible S. aureus (MSSA) complicated S. aureus infection (CSAI), the primary purpose of this study is to investigate the probability of pharmacological target attainment (in the blood and infected tissue) with standard intermittent bolus administration of cefazolin in patients with CSAI caused by MSSA by determining plasma concentrations of cefazolin and exact Minimum inhibitory concentration (MICs) of the causative MSSA strains in patients with various disease severities (e.g. critically ill vs. noncritically ill patients).||Sub-study quantitative measurement of Torque Teno virus (TTV): The primary purpose of this sub-study is to describe the viral kinetics of TTV in CSAI patients and to explore the association of TTV viremia with clinical outcomes and molecular markers of activation of the immune system.|Sub-study investigating antibiotic concentrations in sweat as a non-invasive therapeutic drug monitoring","Staphylococcus Aureus Infection","No","Observational","January 14, 2020","March 2022","Blood samples for the measurement of the concentration of cefazolin|S. aureus culture isolate|structured telephone interview|Sub-study quantitative measurement of Torque Teno virus|Sub-study investigating cefazolin concentrations in sweat","Other|Other|Other|Other|Other",,"All",,"18 Years",,,"Switzerland",,"50",,
1789,"Terminated","Therapeutic options for serious fungal infections are limited by intrinsic and acquired resistance to existing antifungal agents. For example, zygomycetes (such as Mucor spp.) are intrinsically resistant to voriconazole and caspofungin. Yet, the only available therapeutic option, amphotericin, is associated with significant renal toxicity, even in lipid formulations. Posaconazole is a new antifungal drug, not yet Food and Drug Administration (FDA) approved, but which has excellent in vitro activity against some intrinsically resistant fungi such as the zygomycetes.||The intent of this trial is to provide access to posaconazole to patients with serious fungal infections which are refractory to standard antifungal therapies or invasive fungal infections for which there are currently no effective therapies. Secondly, the drug will also be made available to patients with invasive fungal infections who:||have experienced serious or severe toxicities while receiving standard antifungal therapies;|have pre-existing renal dysfunction which precludes use of standard antifungal therapies; or|are chronically immunosuppressed with a history of invasive fungal infections previously treated with posaconazole in other clinical trials, and who require oral antifungal suppressive therapy as maintenance treatment to prevent recurrence.||This is a multicenter, open-label, non-comparative experimental treatment use protocol. The experimental treatment use protocol will provide the investigational medication posaconazole where no other drug is commercially available. Posaconazole is given as an orally or enterally administered suspension. The duration of therapy is at the discretion of the investigator. Safety assessments will include an electrocardiogram [ECG] (to ensure no QTc interval prolongation) performed at baseline and serum/urine pregnancy testing performed at baseline and every three months after initiation of therapy. Plasma concentrations will be obtained if there is evidence of clinical failure. No other tests will be performed specifically for the experimental treatment use protocol.","Fungal Infection","No","Interventional","August 2004","November 2006","Posaconazole","Drug","Phase 4","All","80 Years","18 Years","Prevention","Single Group Assignment","United States","Non-Randomized","10",,
1790,"Completed","Male partners of womoen with recurrent bacteria vaginosis are randomized to treatment with metronidazole or placebo to compare the rates of recurrent BV in the women","Recurrent Bacterial Vaginosis","No","Interventional","February 2015","March 2019","Metronidazole (male partner)|Placeob (male partner)","Drug|Other","Phase 3","All","50 Years","19 Years","Prevention","Single Group Assignment","United States","Randomized","214","0|0","0|1"
1791,"Completed","To prevent recurrence of invasive fungal infection in patients with allogeneic stem cell transplants","Prophylaxis Of Invasive Fungal Infections","No","Interventional","February 2005","April 2008","voriconazole","Drug","Phase 4","All",,"18 Years","Prevention","Single Group Assignment","Belgium|France|France|France|France|France|Germany|Germany|Germany|Portugal|Spain|Spain|Spain|Sweden|Switzerland|United Kingdom|United Kingdom","Non-Randomized","45",,"23"
1792,"Not yet recruiting","Recombinant Bacterial ACE2 receptors -like enzyme of B38-CAP could be promising treatment for COVID-19 infection- and Its inflammatory complications better than recombinant human ACE2||Mahmoud ELkazzaz(1),Tamer Haydara(2),Yousry Abo-amer(3), Quan Liu(4)||Department of chemistry and biochemistry, Faculty of Science, Damietta University, Egypt.|Department of Internal Medicine, Faculty of Medicine, Kafrelsheikh University, Egypt|Hepatology,Gastroenterology and Infectious Diseases Department, Mahala Hepatology Teaching Hospital, Egypt|School of Life Sciences and Engineering, Foshan University, Foshan, Guangdong Province; Laboratory of Emerging Infectious Disease, Institute of Translational Medicine, The First Hospital of Jilin University, Changchun, China.||Abstract||The COVID-19 pandemic caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has infected over 100 million people causing over 2.4 million deaths over the world, and it is still expanding. There is an urgent need for targeted and effective COVID-19 treatments which has put great pressure on researchers across the world for developing effective drugs. This paper reviews the possibility of using Recombinant Bacterial ACE2 Receptors -Like Enzyme of B38-CAP to treat SARS-CoV-2 based on the intracellular mechanism of SARS-CoV-2 transmission and consequences caused. Angiotensin-converting enzyme 2 (ACE2) plays a key role in cardiovascular physiology and pathology, and it's being currently being investigated as a potential covid-19 and acute lung failure treatment through several clinical trials.. The SARS-CoV2 binding site was identified as ACE2, a part of the RAAS, which is known to protect the lung from injuries. it has been postulated that SARS-CoV-2 binding to ACE2 may attenuate residual ACE2 activity, skewing the ACE/ACE2 balance to a state of heightened angiotensin II activity leading to inflammatory and oxidative organ damage, as well as pulmonary vasoconstriction, which can lead to acute lung injury.. Therefore, treatment with recombinant soluble ACE2 protein and drugs that up regulate ACE2 may alleviate pulmonary complication. In animal models including heart failure, acute lung injury, and diabetic nephropathy, recombinant human ACE2 protein (rhACE2), which is devoid of its membrane-anchored domain thus soluble, has been shown to have beneficial effects. Despite its positive effects, rhACE2 is a glycosylated protein, which necessitates a time- and cost-intensive protein expression system using mammalian or insect cells, which may be inconvenient in drug production and medical economics. Moreover, we hypothesis that treating COVID-19 patients with recombinant soluble ACE2 protein may induce autoantibodies and T cells to cellular ACE2.Furthermore, rhACE2 may interact with spike protein based vaccine and worsen its effect . These autoantibodies may generated by enforced presentation of the soluble Angiotensin-converting enzyme 2 (ACE2) protein in a complex with COVID-19 Spike protein in fragment crystallizable (FC) Receptor positive Antigen Presenting Cells in the blood The development of autoantibodies might make injury and damage to the host epithelial cells and hamper their ACE2 dependent function in lungs, intestine and testes which express ACE2. In addition to inducing platelet aggregation and thrombosis . Although it has been stated that immune response associated with the chronic infusion of rhACE2 resulting in the degradation of rhACE226, this was not the case with B38-CAP; no antibodies against B38-CAP were detected in the serum of mice infused with B38-CAP for two weeks... In this case we suggest that bacterial engineering could be used to develop better protein drugs for COVID-19 treatment... B38-CAP is an ACE2-like enzyme derived from bacteria that reduces hypertension and cardiac dysfunction. Angiotensin-converting enzyme 2 (ACE2) plays a key role in cardiovascular physiology and pathology, and it is currently being studied in clinical trials to treat acute lung failure. In mice, B38-CAP treatment prevented angiotensin II-induced hypertension, cardiac hypertrophy, and fibrosis. B38-CAP is an ACE2-like enzyme derived from bacteria, demonstrating that evolution has shaped a bacterial carboxypeptidase (B38-CAP) to a human ACE2-like enzyme. As a result, we think that treating COVID-19-infected patients with Bacterial ACE2 like enzymes, rather than human ACE2, may be preferable because it will perform the same role as human ACE2 and may not be recognized by COVID-19 spike protein||Keywords: COVID 2019 ,Infection, B38-CAP , Bacterial ACE2 receptors -like enzyme , rhACE226.","COVID-19","No","Interventional","July 2021","October 2021","Recombinant Bacterial ACE2 receptors -like enzyme of B38-CAP (rbACE2)","Drug","Phase 1","All","80 Years","18 Years","Treatment","Parallel Assignment",,"Randomized","24",,
1793,"Completed","The purpose of this study was about survey of prevalence of fungal infections among drug users referring to methadone wards of Hospitals in northeast region of Iran","Skin and Subcutaneous Tissue Fungal Infections","Accepts Healthy Volunteers","Observational","August 2013","April 2014","Direct Examination","Other",,"All",,,,,"Iran, Islamic Republic of",,"1436",,"0|0"
1794,"Completed","The study is a randomized, open-label safety study comparing the use of anidulafungin (200 mg i.v. as initial dose and 100 mg/d i.v. in subsequent doses) vs liposomal amphotericin B (3 mg/kg/d i.v.) in hepatic transplant recipients who have high risk of fungal infection.","Liver Disease|Fungal Infection","No","Interventional","November 2011","May 2014","Anidulafungin|Liposomal amphotericin B","Drug|Drug","Phase 4","All",,"18 Years","Treatment","Parallel Assignment","Spain|Spain|Spain|Spain|Spain|Spain|Spain|Spain|Spain|Spain|Spain|Spain","Randomized","61",,
1795,"Recruiting","This observational study aims to compare immune checkpoint expression in blood samples from patients with invasive fungal infections (IFI) against healthy controls.","Invasive Fungal Infections",,"Observational","January 1, 2017","December 2021","No intervention","Other",,"All",,"18 Years",,,"Germany",,"100",,
1796,"Completed","To collect and summarize information on the diagnosis, management, and clinical and mycological outcomes of patients with systemic fungal infections in order to better understand the effectiveness of antifungals in the treatment of Systemic Fungal Infections (SFI) in India.","Systemic Fungal Infections","No","Observational","April 2009","December 2009","voriconazole","Drug",,"All","75 Years","18 Years",,,"India|India|India",,"23",,"5"
1797,"Active, not recruiting","This randomized phase III trial studies how well caspofungin acetate works compared to fluconazole or voriconazole in preventing fungal infections in patients following donor stem cell transplant. Caspofungin acetate, fluconazole, and voriconazole may be effective in preventing fungal infections in patients following donor stem cell transplant. It is not yet known whether caspofungin acetate is more effective than fluconazole or voriconazole in preventing fungal infections in patients following donor stem cell transplant.","Fungal Infection|Hematopoietic and Lymphoid Cell Neoplasm","No","Interventional","March 21, 2013",,"Caspofungin Acetate|Fluconazole|Laboratory Biomarker Analysis|Voriconazole","Drug|Drug|Other|Drug","Phase 3","All","20 Years","3 Months","Supportive Care","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|Canada|Canada|Canada","Randomized","292","9|10","4|3"
1798,"Completed","The primary aims of this study are to identify and characterize the immediate consequences of patients who fail fluconazole treatment during the treatment of severe infection, and to determine if fluconazole failures are more frequently associated with fluconazole-resistant or fluconazole-susceptible strains of C. albicans.","Fungal Infection by Site","No","Observational","July 2008","December 2009","Fluconazole","Drug",,"All","85 Years","4 Years",,,"United States",,"28",,
1799,"Terminated","Adults admitted to intensive care units are at risk for a variety of complications. One of the most frequent complications is the development of new infections. Infections due to a fungus called Candida are of particular concern. This study will test the possibility that caspofungin, a new therapy for fungal infections, may reduce the rate of Candida infections in subjects at risk.","Candidiasis","No","Interventional","October 2004","September 2006","Caspofungin|Placebo","Drug|Other","Phase 3","All",,"18 Years","Prevention","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States","Randomized","1200",,
1800,"Recruiting","Although lacking strong evidences, plasma transfusions are commonly used in critically ill neonates. To date, the relationships between plasma transfusions and nosocomial infection remain controversial and no study has reported the relationships between plasma transfusion and invasive fungal infection (IFI)","Plasma Administration|Invasive Fungal Infection|Neonatal Infection","No","Observational","January 1, 2011","December 31, 2022","plasma transfusions|non-plasma transfusions","Drug|Drug",,"All","24 Hours",,,,"China",,"500",,
1801,"Terminated","The purpose of this study is to evaluate the safety profile of voriconazole (an antifungal drug) when used in children who have invasive aspergillosis (IA) and other rare systemic fungal infections.","Invasive Aspergillosis","No","Interventional","May 2009","May 2013","Voriconazole","Drug","Phase 3","All","17 Years","2 Years","Treatment",,"United States|United States|United States|United States|United States|United States|United States|United States|United States|Canada|Canada|Czechia|Czechia|Netherlands|Poland|Singapore|Singapore|Spain|Spain|Spain|Spain|Spain|Thailand|Thailand|Thailand","Non-Randomized","31",,"6|9"
1802,"Unknown status","SEIFEM 2010 study is a prospective, multicenter registry designed to identify and analyze risk factors for developing an invasive fungal infection in patients with newly diagnosed Acute Myeloid Leukemia, with particular interest on pre-hospital risk factors (i.e. those related to normal activities of daily life, such as occupation, location and type of residence, consume of tobacco, alcohol and others).","Acute Myeloid Leukemia|Aspergillosis|Candidiasis|Mycoses","No","Observational","January 2010",,,,,"All",,,,,"Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Italy",,"1000",,
1803,"Completed","Subjects with intra-abdominal infection requiring surgery and Intensive Care Unit stay will be treated early with micafungin or placebo to determine the incidence and time to confirmation of fungal infection.","Mycoses","No","Interventional","July 13, 2010","December 15, 2011","micafungin|placebo","Drug|Drug","Phase 2","All",,"18 Years","Prevention","Parallel Assignment","Austria|Austria|Austria|Austria|Belgium|Belgium|Belgium|Belgium|Belgium|Denmark|Finland|Finland|Finland|France|France|France|France|France|France|France|Germany|Germany|Germany|Germany|Germany|Greece|Greece|Greece|Hungary|Hungary|Hungary|Israel|Israel|Italy|Italy|Italy|Italy|Italy|Italy|Italy|Romania|Romania|Romania|Spain|Spain|Spain|Spain|Spain|Switzerland|Turkey|Turkey|Turkey|Turkey|United Kingdom|United Kingdom|United Kingdom","Randomized","252",,
1804,"Unknown status","It is not known if the use of NuvaRing® alters these innate and inflammatory biomarkers of inflammation.||Hypothesis:||The hypothesis is that NuvaRing® will alter inflammatory biomarkers of inflammation, such as vaginal defensin and cytokine levels, resulting in an overall anti-inflammatory milieu in the vagina.||Specific aims of this study are to:||Determine biomarkers of inflammation, including defensins and cytokines, concentrations in women with normal vaginal flora (Nugent Score 0 - 3) before and after NuvaRing® use|Determine changes in the integrity of cervicovaginal epithelium and leukocytic concentration before and after treatment with NuvaRing®|Monitor for changes in the Nugent score before and after NuvaRing® use|Assess the antimicrobial activity of vaginal fluid before and after NuvaRing® use|Assess HIV infectivity ex vivo on biopsy specimens before and after NuvaRing® use||Methods This is a prospective, open-label, nonrandomized study. Participants will serve as their own controls. The Clinical Research Center of Eastern Virginia Medical School, Norfolk, Virginia, U.S.A. will be the only study site.","Vaginosis, Bacterial","Accepts Healthy Volunteers","Interventional","October 2011","March 2013","Etonogestrel /Ethinyl Estradiol Contraceptive Vaginal Ring","Drug","Phase 4","Female","45 Years","18 Years","Treatment","Single Group Assignment","United States","N/A","30",,
1805,"Not yet recruiting","this prospective study we will examine the prevalence of fungal infection in patients undergoing oral cavity surgery without treatment with antifungal drug","Prevalence of Fungal Infection in Patients Undergoing Oral Cavity Surgery Without Treatment With Antifungal Drug",,"Observational","June 1, 2020","May 1, 2022","Throat culture for fungal pathogens","Diagnostic Test",,"All",,"18 Years",,,,,"80",,
1806,"Completed","The purpose of this multicenter, open label study, is to evaluate the safety and efficacy of a 12-week treatment with Posaconazole Oral Suspension in participants with IFI","Fungal Infection","No","Interventional","November 2008","March 2010","Posaconazole","Drug","Phase 3","All","70 Years","18 Years","Treatment","Single Group Assignment",,"Non-Randomized","63",,"5"
1807,"Unknown status","This study will describe clinical outcomes in patients who received ceftolozane-tazobactam for a Pseudomonas aeruginosa infection. Primary outcomes include 30-day and in-hospital mortality.","Pseudomonas Infections|Pseudomonas Aeruginosa","No","Observational","February 1, 2017","February 28, 2019","Ceftolozane-Tazobactam","Drug",,"All",,"18 Years",,,"United States",,"200",,
1808,"Terminated","RATIONALE: Voriconazole and caspofungin acetate may control invasive fungal infections in patients who have weakened immune systems.||PURPOSE: This phase II trial is studying how well giving voriconazole together with caspofungin acetate works in treating invasive fungal infections in patients with weakened immune systems.","Infection|Unspecified Adult Solid Tumor, Protocol Specific","No","Interventional","August 2003","June 2008","caspofungin acetate|voriconazole","Drug|Drug","Phase 2","All",,"18 Years","Supportive Care","Single Group Assignment","United States","N/A","13",,"10"
1809,"Unknown status","This study aims to :||Diagnosis of Systemic fungal infections in ICU patients.|Detection the most common fungal species in ICU.|Detection of in vitro antifungal sensitivity pattern","Fungal Infection","No","Observational","September 28, 2017","October 15, 2019","- Microscopic examination and culture of collected specimens","Diagnostic Test",,"All",,,,,,,"100",,
1810,"Completed","RATIONALE: Antifungals such as voriconazole may be effective in controlling fungal infections. Combining voriconazole with interferon gamma may be more effective than voriconazole alone in treating fungal infections.||PURPOSE: Randomized phase II trial to compare the effectiveness of voriconazole with or without interferon gamma in treating patients who have aspergillosis or other fungal infections.","Infection|Unspecified Adult Solid Tumor, Protocol Specific","No","Interventional","August 2003","January 2005","recombinant interferon gamma|voriconazole","Biological|Drug","Phase 2","All",,"2 Years","Supportive Care",,"United States|United States|United States","Randomized",,,
1811,"Completed","The study is designed as a Phase III, randomized, double-blind, multicenter, prospective, comparative study of fluconazole versus voriconazole for the prevention of fungal infections in allogeneic transplant recipients. Recipients will be stratified by center and donor type (sibling vs. unrelated) and will be randomized to either the fluconazole or voriconazole arm in a 1:1 ratio.","Lymphoma|Infection|Leukemia","No","Interventional","November 2003","September 2007","Fluconazole|Voriconazole","Drug|Drug","Phase 3","All",,"2 Years","Treatment","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States","Randomized","600",,"78|73"
1812,"Recruiting","A study to evaluate F901318 (study drug) for the treatment of invasive fungal infections in patients lacking suitable alternative treatment options.","Invasive Fungal Infections","No","Interventional","June 6, 2018","April 2023","F901318","Drug","Phase 2","All",,"16 Years","Treatment","Single Group Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|Australia|Australia|Australia|Australia|Australia|Australia|Australia|Belgium|Belgium|Belgium|Brazil|Brazil|Brazil|Brazil|Brazil|Brazil|Brazil|Brazil|Brazil|Egypt|Egypt|Egypt|Egypt|Egypt|Egypt|Egypt|France|France|France|France|Germany|Germany|Germany|Germany|Israel|Israel|Israel|Israel|Israel|Korea, Republic of|Korea, Republic of|Korea, Republic of|Netherlands|Netherlands|Netherlands|Poland|Poland|Poland|Poland|Russian Federation|Russian Federation|Russian Federation|Russian Federation|Russian Federation|Spain|Spain|Spain|Spain|Thailand|Thailand|Turkey|Turkey|Turkey|United Kingdom|United Kingdom|United Kingdom|Vietnam|Vietnam|Vietnam|Vietnam","N/A","200",,
1813,"Completed","The aim of the study is to prospectively evaluate the safety and efficacy of micafungin when prescribed for prophylaxis or treatment of fungal infections in different real-world clinical conditions and centers, in pediatric patients in Asia/Oceania.","Invasive Fungal Infections","No","Observational","June 21, 2017","May 31, 2018","Micafungin","Drug",,"All","18 Years",,,,"Hong Kong|Hong Kong|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Singapore|Taiwan|Taiwan|Taiwan|Taiwan|Taiwan|Taiwan|Thailand|Thailand|Thailand",,"120",,
1814,"Completed","The objective of this study is to assess the long-term safety, tolerability, and efficacy of IgPro20 in subjects with primary immunodeficiency (PID) as a follow-up to the pivotal study ZLB06_002CR (NCT01199705).","Primary Immune Deficiency Disorder","No","Interventional","April 2011","April 2012","Immune globulin subcutaneous (Human)","Biological","Phase 3","All","75 Years",,"Treatment","Single Group Assignment","Japan|Japan|Japan|Japan|Japan|Japan|Japan|Japan|Japan","N/A","23",,"1"
1815,"Completed","The purpose of this study is to assess the effect of steady-state tedizolid phosphate on the single-dose pharmacokinetics of midazolam and rosuvastatin in healthy, adult participants.","Skin Diseases, Bacterial","Accepts Healthy Volunteers","Interventional","June 2015","August 2015","midazolam|rosuvastatin|tedizolid phosphate","Drug|Drug|Drug","Phase 1","All","55 Years","19 Years","Treatment","Single Group Assignment",,"N/A","18",,
1816,"Unknown status","Invasive fungal infections have a major impact on the morbidity and mortality of immunocompromised patients, including patients with hematological malignancies, neutropenic patients, human immunodeficiency virus infected patients, diabetics, solid organ transplanted patients and patients admitted in an intensive care unit.||The survival of these patients depends on early diagnosis and prompt appropriate antifungal treatment. The early diagnosis of these infections is difficult because of the lack of sensitive test methods, notably blood cultures. For these reasons, the investigators decided to develop a real-time PCR (Polymerase Chain Reaction) assay on blood samples. It should allow rapid response to establish a positive or negative diagnosis of invasive fungal infection, could contribute strongly to the decision of treating using antifungals, and should monitor the effectiveness and the optimization of antifungal prescriptions.||The investigators' objectives are: First, to validate an extraction method from blood infected by fungi species. Secondly, the investigators want to develop three real-time PCR: A fungal real-time PCR able to detect most fungal species; a real-time PCR targetting Candida albicans and Aspergillus fumigatus which are two clinically important pathogens. Then blood samples of patients (classified according to EORTC consensus) will be collected during the study in order to evaluate and validate our method on clinical samples. Results will allow the investigators to determine the sensitivity, specificity and reproducibility, negative and predictive values.||Overall, the investigators' work aims to evaluate the clinical impact of real-time PCR in the early diagnosis of invasive fungal infections and on the initiation or stopping of antifungal therapy. The economic impact resulting from the use of this method will be evaluated.","Healthy|Fungal Infections","Accepts Healthy Volunteers","Interventional","February 2007","March 2010","Catch of blood then PCR","Other","Not Applicable","All","70 Years","18 Years","Diagnostic","Single Group Assignment","France|France|France|France","N/A","480",,
